Category,Term,TermName,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR,Log2E,Log10FDR
KEGG_PATHWAY,hsa04915,Estrogen signaling pathway,6,7.5,0.003326442,"3304, 3326, 3303, 3312, 3320, 7184",61,138,8164,5.818959373,0.35369925,0.031125996,0.027086745,2.540761173,1.567243181
KEGG_PATHWAY,hsa05417,Lipid and atherosclerosis,7,8.75,0.004762609,"3304, 3326, 3303, 3312, 3320, 3309, 7184",61,215,8164,4.357453298,0.464948488,0.041593455,0.036195831,2.123485202,1.441341448
KEGG_PATHWAY,hsa01100,Metabolic pathways,21,26.25,0.005361064,"4282, 5351, 5230, 7167, 8985, 5223, 9446, 2023, 4191, 231, 10327, 23193, 3939, 2950, 226, 2597, 5315, 4831, 6888, 2739, 3945",61,1540,8164,1.825037258,0.505490355,0.043893708,0.038197578,0.867925917,1.417964174
KEGG_PATHWAY,hsa04530,Tight junction,6,7.5,0.007814896,"7430, 81, 4478, 4637, 4627, 87",61,169,8164,4.751576293,0.642196957,0.06022067,0.052405774,2.248406194,1.28062086
KEGG_PATHWAY,hsa05134,Legionellosis,4,5,0.008333843,"3304, 3303, 3312, 718",61,57,8164,9.392004602,0.665897698,0.060651858,0.052781006,3.231433115,1.277522336
KEGG_PATHWAY,hsa05230,Central carbon metabolism in cancer,4,5,0.01457824,"3939, 5223, 5315, 3945",61,70,8164,7.647775176,0.853950061,0.100513131,0.087469442,2.935040113,1.058143644
KEGG_PATHWAY,hsa05418,Fluid shear stress and atherosclerosis,5,6.25,0.018807384,"3326, 2950, 9446, 3320, 7184",61,139,8164,4.814246963,0.916860088,0.123188362,0.107202086,2.267310152,0.969796764
KEGG_PATHWAY,hsa00051,Fructose and mannose metabolism,3,3.75,0.024235047,"231, 7167, 226",61,33,8164,12.16691505,0.959800263,0.15118053,0.131561683,3.604891511,0.880870579
KEGG_PATHWAY,hsa05215,Prostate cancer,4,5,0.03418167,"3326, 2950, 3320, 7184",61,97,8164,5.519013013,0.989497248,0.203536306,0.177123197,2.464410287,0.751724558
KEGG_PATHWAY,hsa05146,Amoebiasis,4,5,0.038801752,"5052, 2335, 81, 87",61,102,8164,5.24847316,0.994395987,0.221001282,0.192321726,2.391897788,0.715971652
KEGG_PATHWAY,hsa04922,Glucagon signaling pathway,4,5,0.043724972,"3939, 5223, 5315, 3945",61,107,8164,5.003217405,0.997140114,0.238665472,0.207693617,2.322856143,0.68257685
KEGG_PATHWAY,hsa04670,Leukocyte transendothelial migration,4,5,0.051117681,"7430, 81, 4478, 87",61,114,8164,4.696002301,0.998965291,0.26785665,0.233096626,2.231433115,0.632464013
KEGG_PATHWAY,hsa00270,Cysteine and methionine metabolism,3,3.75,0.053822167,"3939, 4191, 3945",61,51,8164,7.87270974,0.999288077,0.271180917,0.235989501,2.976860288,0.627107318
KEGG_PATHWAY,hsa04010,MAPK signaling pathway,6,7.5,0.064068695,"2317, 2316, 3304, 3303, 3312, 2318",61,294,8164,2.731348277,0.999829014,0.30459993,0.265071695,1.449613285,0.576636645
KEGG_PATHWAY,hsa04110,Cell cycle,4,5,0.065105329,"7531, 7534, 7529, 10971",61,126,8164,4.248763986,0.999852119,0.30459993,0.265071695,2.087043206,0.576636645
KEGG_PATHWAY,hsa04114,Oocyte meiosis,4,5,0.071404715,"7531, 7534, 7529, 10971",61,131,8164,4.086597422,0.999939009,0.322552332,0.280694396,2.030900128,0.551766258
KEGG_PATHWAY,hsa04213,Longevity regulating pathway - multiple species,3,3.75,0.075875403,"3304, 3303, 3312",61,62,8164,6.475938657,0.999967588,0.331322595,0.288326533,2.69508932,0.54011539
KEGG_PATHWAY,hsa05162,Measles,4,5,0.082033105,"3304, 3303, 3312, 4478",61,139,8164,3.85139757,0.9999865,0.346656022,0.301670126,1.945382057,0.520467695
KEGG_PATHWAY,hsa04520,Adherens junction,3,3.75,0.095676234,"81, 8826, 87",61,71,8164,5.655045024,0.999998101,0.391674582,0.340846583,2.499538511,0.467441055
KEGG_PATHWAY,hsa04512,ECM-receptor interaction,4,30.76923077,6.52E-05,"3339, 1293, 1292, 1291",9,88,8164,-41.23232323,9.12E-04,9.13E-04,9.13E-04,-5.365703847,3.039529222
KEGG_PATHWAY,hsa04974,Protein digestion and absorption,3,23.07692308,0.004200572,"1293, 1292, 1291",9,103,8164,-26.42071197,0.057229003,0.029404005,0.029404005,-4.723597439,1.531593512
KEGG_PATHWAY,hsa04510,Focal adhesion,3,23.07692308,0.01531589,"1293, 1292, 1291",9,201,8164,-13.53897181,0.194330329,0.071474154,0.071474154,-3.759046275,1.145850976
KEGG_PATHWAY,hsa05165,Human papillomavirus infection,3,23.07692308,0.039027878,"1293, 1292, 1291",9,331,8164,-8.221550856,0.427268535,0.123602193,0.123602193,-3.03941056,0.907973824
KEGG_PATHWAY,hsa04151,PI3K-Akt signaling pathway,3,23.07692308,0.04414364,"1293, 1292, 1291",9,354,8164,-7.687382298,0.468507823,0.123602193,0.123602193,-2.942492416,0.907973824
