Category,Term,TermName,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR,Log2E,Log10FDR
KEGG_PATHWAY,hsa05020,Prion disease,29,6.502242152,7.67E-06,"9861, 5580, 5880, 5683, 5685, 7280, 292, 5717, 5718, 5719, 203068, 1432, 3312, 7417, 7416, 5714, 5879, 7277, 10381, 10383, 581, 5706, 1965, 1347, 5708, 5709, 4513, 3309, 5705",339,273,8164,2.55822447,0.002213769,2.01E-04,1.79E-04,1.355142858,3.747146969
KEGG_PATHWAY,hsa01250,Biosynthesis of nucleotide sugars,10,2.242152466,1.43E-05,"54187, 55276, 5373, 55577, 2762, 7358, 2673, 2582, 29926, 29925",339,37,8164,6.508809695,0.00412366,3.44E-04,3.06E-04,2.702393733,3.514278574
KEGG_PATHWAY,hsa00010,Glycolysis / Gluconeogenesis,13,2.914798206,1.60E-05,"5230, 7167, 5211, 5223, 2023, 130589, 10327, 55276, 3939, 2203, 226, 5214, 5315",339,67,8164,4.672742482,0.004620602,3.56E-04,3.17E-04,2.224269531,3.498940738
KEGG_PATHWAY,hsa01200,Carbon metabolism,17,3.811659193,1.87E-05,"5230, 7167, 5211, 5223, 113675, 25796, 2023, 4191, 3417, 2203, 226, 5214, 5226, 5315, 6888, 2539, 3418",339,115,8164,3.560035911,0.005380586,3.85E-04,3.43E-04,1.831891794,3.46470588
KEGG_PATHWAY,hsa00030,Pentose phosphate pathway,9,2.01793722,2.09E-05,"55276, 2203, 5211, 226, 25796, 5214, 5226, 6888, 2539",339,30,8164,7.224778761,0.006022376,4.03E-04,3.58E-04,2.85295341,3.446116973
KEGG_PATHWAY,hsa00052,Galactose metabolism,9,2.01793722,2.72E-05,"2548, 231, 55276, 2720, 5211, 2683, 5214, 2582, 130589",339,31,8164,6.991721382,0.007820633,4.91E-04,4.36E-04,2.805647695,3.360513511
KEGG_PATHWAY,hsa05131,Shigellosis,26,5.829596413,2.99E-05,"5580, 929, 10092, 7323, 10095, 7322, 10094, 10097, 10096, 29108, 375, 1432, 998, 5216, 7416, 5879, 718, 7334, 7335, 7094, 581, 10109, 2017, 81, 823, 87",339,247,8164,2.535010092,0.008610025,5.09E-04,4.52E-04,1.341991491,3.344861565
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,24,5.381165919,3.23E-05,"7430, 10092, 5880, 10095, 10094, 10097, 10096, 5499, 1072, 23191, 4629, 10109, 2335, 3685, 998, 5962, 81, 4478, 5216, 3689, 5879, 8826, 4627, 87",339,218,8164,2.651294958,0.009280582,5.18E-04,4.61E-04,1.40669718,3.336299075
KEGG_PATHWAY,hsa05012,Parkinson disease,27,6.053811659,3.79E-05,"9861, 5683, 5685, 7280, 292, 5717, 5718, 5719, 203068, 10131, 7417, 7317, 7416, 5714, 7277, 10381, 10383, 581, 7295, 5706, 1965, 1347, 5708, 5709, 4513, 3309, 5705",339,266,8164,2.444474017,0.010907283,5.77E-04,5.13E-04,1.289524071,3.289882635
KEGG_PATHWAY,hsa04530,Tight junction,20,4.484304933,6.72E-05,"7277, 7430, 10092, 10095, 5111, 10094, 10097, 10096, 4629, 10109, 2017, 998, 5962, 81, 4478, 5879, 4637, 3308, 4627, 87",339,169,8164,2.850011346,0.01922678,9.31E-04,8.28E-04,1.510967663,3.081969663
KEGG_PATHWAY,hsa05100,Bacterial invasion of epithelial cells,13,2.914798206,6.77E-05,"10092, 10095, 10094, 10097, 10096, 10109, 2017, 1785, 1213, 2335, 998, 999, 5879",339,77,8164,4.065892809,0.019362909,9.31E-04,8.28E-04,2.023572181,3.081969663
KEGG_PATHWAY,hsa04142,Lysosome,17,3.811659193,1.03E-04,"5660, 1174, 2548, 1777, 8907, 3916, 2720, 950, 1213, 1520, 1200, 1509, 3920, 4668, 3988, 53, 10577",339,132,8164,3.101546438,0.029458973,0.001359093,0.001208606,1.632987726,2.917715254
KEGG_PATHWAY,hsa05014,Amyotrophic lateral sclerosis,31,6.950672646,2.29E-04,"9861, 6432, 5683, 5861, 5685, 7280, 5717, 5718, 5719, 310, 203068, 1432, 7415, 5216, 10452, 7416, 5714, 5879, 7277, 10381, 10383, 581, 5706, 1965, 1347, 5708, 2876, 5709, 4513, 3309, 5705",339,364,8164,2.050990308,0.063944074,0.002847785,0.002532459,1.036320674,2.596457577
KEGG_PATHWAY,hsa01230,Biosynthesis of amino acids,12,2.69058296,2.36E-04,"3417, 5230, 7167, 5211, 226, 5223, 113675, 2023, 5214, 5315, 6888, 3418",339,75,8164,3.853215339,0.066071058,0.002847785,0.002532459,1.946062814,2.596457577
KEGG_PATHWAY,hsa04144,Endocytosis,24,5.381165919,2.80E-04,"10092, 10095, 7037, 10094, 10097, 9798, 10096, 57132, 7251, 375, 10109, 377, 1785, 378, 1213, 3312, 832, 998, 55737, 7879, 9559, 10015, 5119, 829",339,251,8164,2.30271833,0.077614282,0.00323122,0.002873438,1.203337951,2.541598169
KEGG_PATHWAY,hsa05134,Legionellosis,10,2.242152466,4.98E-04,"929, 375, 3312, 5861, 7415, 29108, 1937, 1915, 3689, 718",339,57,8164,4.225016819,0.134056821,0.005534621,0.004921791,2.078957085,2.307876832
KEGG_PATHWAY,hsa05169,Epstein-Barr virus infection,19,4.260089686,0.001744209,"9861, 3122, 581, 5706, 5717, 5718, 5708, 5719, 5709, 1432, 567, 953, 811, 4940, 9636, 5714, 5879, 5705, 2923",339,202,8164,2.265194661,0.396202646,0.018669501,0.01660229,1.179635035,1.779832004
KEGG_PATHWAY,hsa05016,Huntington disease,25,5.605381166,0.001904279,"9861, 5683, 5685, 7280, 292, 5717, 5718, 5719, 203068, 1213, 7417, 7416, 5714, 7277, 10381, 10383, 581, 7052, 5706, 1347, 5708, 2876, 5709, 4513, 5705",339,306,8164,1.967532342,0.423546962,0.019654884,0.017478564,0.976387351,1.757494251
KEGG_PATHWAY,hsa04666,Fc gamma R-mediated phagocytosis,12,2.69058296,0.002135483,"5580, 10109, 5880, 10092, 1785, 10095, 10094, 10097, 10096, 998, 1072, 5879",339,97,8164,2.979290211,0.460878657,0.021281197,0.018924801,1.574968663,1.722968679
KEGG_PATHWAY,hsa00480,Glutathione metabolism,9,2.01793722,0.002227299,"3417, 2876, 51056, 50484, 9446, 5226, 2936, 2539, 3418",339,57,8164,3.802515137,0.475026419,0.021456314,0.019080529,1.926953991,1.719409589
KEGG_PATHWAY,hsa05022,Pathways of neurodegeneration - multiple diseases,33,7.399103139,0.004294187,"9861, 5683, 5861, 5685, 7280, 292, 5717, 5718, 5719, 203068, 1432, 7415, 10131, 7417, 10452, 7317, 7416, 5714, 5879, 7277, 10381, 10383, 581, 5706, 1965, 1347, 5708, 2876, 5709, 823, 4513, 3309, 5705",339,476,8164,1.66959173,0.711682306,0.040032905,0.035600196,0.73949536,1.448547611
KEGG_PATHWAY,hsa05017,Spinocerebellar ataxia,14,3.139013453,0.006217544,"9861, 5683, 5685, 292, 5706, 5717, 5718, 5708, 5719, 5709, 7417, 7416, 5714, 5705",339,143,8164,2.357736659,0.835110483,0.055677283,0.049512324,1.237402589,1.305286688
KEGG_PATHWAY,hsa04216,Ferroptosis,7,1.569506726,0.006357614,"2512, 6520, 7037, 2495, 7417, 3162, 5094",339,41,8164,4.11166271,0.841692478,0.055677283,0.049512324,2.039721921,1.305286688
KEGG_PATHWAY,hsa05152,Tuberculosis,16,3.587443946,0.007612788,"929, 11151, 4046, 3122, 581, 3916, 972, 1520, 3313, 1432, 3929, 1509, 7879, 3689, 3920, 718",339,180,8164,2.140675188,0.890136102,0.0647087,0.057543723,1.098065907,1.240002043
KEGG_PATHWAY,hsa05230,Central carbon metabolism in cancer,9,2.01793722,0.007999364,"3417, 3939, 5211, 5223, 6510, 5214, 5315, 2539, 3418",339,70,8164,3.096333755,0.901835667,0.066051891,0.058738187,1.630560989,1.231079462
KEGG_PATHWAY,hsa01100,Metabolic pathways,82,18.38565022,0.010116088,"7167, 47, 5223, 7841, 191, 2194, 3162, 471, 231, 2548, 353, 953, 4048, 5973, 5214, 10135, 52, 2628, 53, 84284, 51727, 5351, 5230, 5198, 8985, 4860, 25796, 2683, 240, 2876, 1347, 259307, 50484, 51056, 644, 523, 55577, 2673, 526, 5226, 529, 113675, 9446, 4191, 29926, 29925, 3417, 2203, 1312, 2720, 3939, 2762, 55748, 60496, 5315, 79717, 6888, 4668, 5834, 3418, 4282, 5373, 5211, 7358, 2023, 2582, 130589, 6184, 5050, 10327, 54187, 55276, 10606, 226, 10728, 4830, 4831, 4513, 2618, 2936, 2539, 1603",339,1540,8164,1.28232004,0.9470516,0.081209708,0.07221763,0.358756373,1.141356768
KEGG_PATHWAY,hsa05133,Pertussis,9,2.01793722,0.012912193,"929, 720, 1432, 721, 29108, 3689, 1072, 717, 718",339,76,8164,2.851886353,0.976621183,0.100854697,0.089687395,1.511916492,1.04726859
KEGG_PATHWAY,hsa00230,Purine metabolism,12,2.69058296,0.016847718,"353, 55276, 5198, 50484, 10606, 4860, 953, 4830, 4831, 2618, 471, 84284",339,128,8164,2.257743363,0.992630996,0.128131329,0.113943777,1.174881505,0.943309389
KEGG_PATHWAY,hsa05150,Staphylococcus aureus infection,10,2.242152466,0.017576946,"720, 3880, 721, 3122, 3875, 3075, 3689, 629, 717, 718",339,96,8164,2.508603736,0.994053252,0.130249679,0.115827569,1.326884598,0.936188059
KEGG_PATHWAY,hsa03040,Spliceosome,13,2.914798206,0.018665264,"4670, 9343, 6432, 27316, 3183, 1655, 3312, 6633, 9416, 11157, 6635, 6426, 6628",339,147,8164,2.129753376,0.995683193,0.134856534,0.119924322,1.090686377,0.921092728
KEGG_PATHWAY,hsa05205,Proteoglycans in cancer,16,3.587443946,0.022872623,"7057, 7430, 5499, 2317, 2316, 1655, 2017, 2885, 2335, 1432, 3685, 998, 5962, 4478, 5879, 8826",339,205,8164,1.879617239,0.998752928,0.161224095,0.143372292,0.910438905,0.843534772
KEGG_PATHWAY,hsa04610,Complement and coagulation cascades,9,2.01793722,0.023978412,"2, 720, 721, 2243, 3075, 3689, 629, 717, 718",339,85,8164,2.549921916,0.999100972,0.164994313,0.146725047,1.350453069,0.833495743
KEGG_PATHWAY,hsa05135,Yersinia infection,12,2.69058296,0.026458302,"10109, 5880, 10092, 2335, 10095, 1432, 10094, 10097, 10096, 998, 29108, 5879",339,137,8164,2.109424456,0.99956901,0.176916118,0.15732679,1.076849422,0.803197318
KEGG_PATHWAY,hsa04520,Adherens junction,8,1.793721973,0.026935326,"5880, 998, 81, 999, 52, 5879, 8826, 87",339,71,8164,2.713531929,0.99962593,0.176916118,0.15732679,1.440171884,0.803197318
KEGG_PATHWAY,hsa04217,Necroptosis,13,2.914798206,0.032053386,"29108, 3320, 2495, 57132, 292, 581, 2512, 3326, 823, 7417, 7416, 5834, 5119",339,159,8164,1.969017272,0.999918519,0.205853966,0.183060448,0.977475766,0.737405479
KEGG_PATHWAY,hsa05417,Lipid and atherosclerosis,16,3.587443946,0.033165002,"929, 29108, 3320, 581, 7184, 1965, 3326, 335, 1432, 3929, 3312, 337, 998, 5879, 3309, 3308",339,215,8164,1.792193181,0.999941543,0.208362728,0.185291422,0.841726154,0.732144686
KEGG_PATHWAY,hsa04918,Thyroid hormone synthesis,8,1.793721973,0.034997998,"2876, 476, 821, 481, 2936, 3309, 7184, 483",339,75,8164,2.568810226,0.99996622,0.215200457,0.191372033,1.361100313,0.718121529
KEGG_PATHWAY,hsa05415,Diabetic cardiomyopathy,15,3.3632287,0.042053889,"5580, 5880, 5499, 292, 183, 1347, 1432, 2673, 1509, 7417, 4513, 7416, 5879, 2936, 2539",339,203,8164,1.779502158,0.999995949,0.253199457,0.225163531,0.831473682,0.647501949
KEGG_PATHWAY,hsa04670,Leukocyte transendothelial migration,10,2.242152466,0.046363636,"7430, 5880, 1432, 998, 81, 4478, 7070, 3689, 5879, 87",339,114,8164,2.11250841,0.999998899,0.273450835,0.243172542,1.078957085,0.614085465
KEGG_PATHWAY,hsa04979,Cholesterol metabolism,6,1.34529148,0.058671396,"335, 337, 7417, 7416, 3988, 10577",339,51,8164,2.833246573,0.999999974,0.33912067,0.301570976,1.502456163,0.520610458
KEGG_PATHWAY,hsa01232,Nucleotide metabolism,8,1.793721973,0.061678553,"353, 51727, 50484, 4860, 953, 4830, 4831, 84284",339,85,8164,2.266597258,0.99999999,0.349511798,0.31081153,1.180528068,0.507502879
KEGG_PATHWAY,hsa03060,Protein export,4,0.896860987,0.06752797,"6726, 23478, 3309, 6727",339,23,8164,4.188277543,0.999999998,0.375299679,0.333744005,2.066357048,0.476586527
KEGG_PATHWAY,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,7,1.569506726,0.068967665,"1445, 1432, 523, 998, 526, 529, 5879",339,70,8164,2.408259587,0.999999999,0.376068963,0.334428109,1.267990909,0.475697227
KEGG_PATHWAY,hsa04510,Focal adhesion,14,3.139013453,0.073664868,"7057, 5880, 5499, 3371, 7094, 2317, 2316, 2885, 2335, 3685, 998, 81, 5879, 87",339,201,8164,1.677394737,1,0.394243461,0.350590206,0.746222235,0.45520022
KEGG_PATHWAY,hsa05010,Alzheimer disease,23,5.156950673,0.077106021,"9861, 7277, 10381, 5683, 10383, 5685, 7280, 292, 5706, 1965, 5717, 5718, 1347, 5708, 5719, 5709, 203068, 823, 7417, 4513, 7416, 5714, 5705",339,384,8164,1.442447148,1,0.405157093,0.360295408,0.528518459,0.443341273
KEGG_PATHWAY,hsa05203,Viral carcinogenesis,14,3.139013453,0.08062024,"7534, 581, 27044, 1654, 2885, 1642, 998, 81, 5315, 7529, 5879, 10971, 718, 87",339,204,8164,1.652727168,1,0.416058025,0.369989317,0.724848584,0.431810815
KEGG_PATHWAY,hsa04512,ECM-receptor interaction,24,7.294832827,9.74E-19,"7450, 3690, 3691, 6385, 6696, 3672, 7148, 1284, 7060, 1282, 1291, 3913, 3914, 3339, 3915, 3918, 284217, 3909, 7448, 3674, 1605, 3910, 948, 3911",187,88,8164,-11.90666018,2.57E-16,2.57E-16,2.43E-16,-3.573696889,15.61439373
KEGG_PATHWAY,hsa04510,Focal adhesion,24,7.294832827,1.28E-10,"7450, 3690, 3691, 6696, 3672, 7148, 1284, 7060, 1282, 1291, 3913, 3914, 3915, 3918, 284217, 3909, 5159, 7448, 3674, 5578, 5579, 3910, 1956, 3911",187,201,8164,-5.212866151,3.37E-08,1.69E-08,1.59E-08,-2.382076817,7.798602876
KEGG_PATHWAY,hsa05146,Amoebiasis,16,4.863221884,8.11E-09,"5273, 1284, 1282, 383, 3913, 3914, 3915, 1511, 3918, 284217, 3909, 5578, 5579, 6317, 3910, 3911",187,102,8164,-6.848275139,2.14E-06,7.13E-07,6.73E-07,-2.775740665,6.171984936
KEGG_PATHWAY,hsa05165,Human papillomavirus infection,26,7.902735562,1.09E-07,"6696, 7148, 1284, 7060, 1282, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 3910, 3911, 1956, 50617, 7450, 3690, 3691, 3672, 9296, 1291, 23513, 1741, 3909, 7448",187,331,8164,-3.429309983,2.89E-05,7.21E-06,6.80E-06,-1.777918319,5.167491087
KEGG_PATHWAY,hsa04151,PI3K-Akt signaling pathway,26,7.902735562,3.96E-07,"6696, 7148, 1284, 7060, 2790, 1282, 3913, 3914, 3915, 2247, 3918, 284217, 3674, 5159, 5578, 3910, 3911, 1956, 1977, 7450, 3690, 3691, 3672, 1291, 3909, 7448",187,354,8164,-3.206501707,1.05E-04,2.09E-05,1.97E-05,-1.681000175,4.705533774
KEGG_PATHWAY,hsa05222,Small cell lung cancer,12,3.647416413,6.89E-06,"3913, 3914, 3915, 284217, 3918, 3909, 3674, 1284, 2272, 1282, 3910, 3911",187,92,8164,-5.694489654,0.001817191,3.03E-04,2.86E-04,-2.509566552,3.543633967
KEGG_PATHWAY,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,10,3.039513678,5.78E-05,"781, 1832, 3728, 3690, 3691, 284217, 3672, 3674, 1605, 1824",187,77,8164,-5.669838183,0.015154584,0.00218145,0.002057504,-2.503307561,2.686659312
KEGG_PATHWAY,hsa05200,Pathways in cancer,27,8.20668693,1.63E-04,"23365, 1284, 2790, 653689, 1282, 3913, 3914, 3915, 2247, 3918, 284217, 810, 3674, 5159, 5578, 5898, 5579, 2947, 3910, 2946, 3911, 1956, 2953, 3728, 2952, 3909, 4259",187,531,8164,-2.219885797,0.04222728,0.005392656,0.005086255,-1.150485458,2.29360187
KEGG_PATHWAY,hsa05418,Fluid shear stress and atherosclerosis,12,3.647416413,3.16E-04,"2953, 3690, 6385, 2952, 810, 3674, 4259, 653689, 8878, 5327, 2947, 2946",187,139,8164,-3.769014735,0.080124534,0.009278197,0.008751027,-1.914187435,2.057940976
KEGG_PATHWAY,hsa00983,Drug metabolism - other enzymes,9,2.73556231,4.46E-04,"2953, 2952, 4353, 7498, 978, 4259, 653689, 2947, 2946",187,80,8164,-4.911497326,0.111078732,0.011772036,0.01110317,-2.296162914,1.954553011
KEGG_PATHWAY,hsa04974,Protein digestion and absorption,10,3.039513678,5.42E-04,"1359, 80781, 1284, 5645, 1360, 1294, 1282, 1291, 1290, 1306",187,103,8164,-4.238616894,0.133242806,0.012996152,0.012257734,-2.083593575,1.911589807
KEGG_PATHWAY,hsa01100,Metabolic pathways,54,16.41337386,8.12E-04,"9942, 5860, 8972, 3242, 2272, 6390, 6470, 2822, 2346, 2026, 952, 1892, 759, 4129, 95, 2947, 2946, 4329, 8424, 7498, 1152, 2877, 760, 2953, 2952, 2875, 443, 762, 686, 10905, 249, 5742, 4259, 847, 653689, 410, 4907, 55862, 216, 217, 978, 5836, 50617, 8644, 38, 9296, 383, 10249, 100, 10449, 224, 2530, 669, 10840",187,1540,8164,-1.530856309,0.192947466,0.017856626,0.016842045,-0.614338873,1.773605177
KEGG_PATHWAY,hsa00480,Glutathione metabolism,7,2.127659574,0.001784003,"2877, 2953, 2952, 4259, 653689, 2947, 2946",187,57,8164,-5.361478563,0.375870496,0.036228983,0.034170518,-2.422630915,1.466348438
KEGG_PATHWAY,hsa00380,Tryptophan metabolism,6,1.823708207,0.002497307,"224, 38, 1892, 217, 847, 4129",187,42,8164,-6.236822002,0.483207426,0.047092078,0.044416392,-2.640811085,1.352456723
KEGG_PATHWAY,hsa00280,"Valine, leucine and isoleucine degradation",6,1.823708207,0.004504013,"10449, 224, 38, 1892, 217, 4329",187,48,8164,-5.457219251,0.696309221,0.079270629,0.074766616,-2.448166007,1.126292275
KEGG_PATHWAY,hsa00982,Drug metabolism - cytochrome P450,7,2.127659574,0.005801636,"2953, 2952, 4259, 653689, 4129, 2947, 2946",187,72,8164,-4.244503862,0.784779471,0.095669946,0.090234154,-2.085595928,1.044629049
KEGG_PATHWAY,hsa05150,Staphylococcus aureus infection,8,2.431610942,0.006160565,"3858, 3881, 3860, 3872, 3861, 1828, 3857, 3868",187,96,8164,-3.638146168,0.80434835,0.095669946,0.090234154,-1.863203507,1.044629049
KEGG_PATHWAY,hsa05205,Proteoglycans in cancer,12,3.647416413,0.007095028,"1634, 3339, 3690, 6385, 2247, 7448, 23365, 5578, 6237, 5579, 5329, 1956",187,205,8164,-2.555575845,0.847373831,0.104060405,0.098147882,-1.353648409,1.008119068
KEGG_PATHWAY,hsa00980,Metabolism of xenobiotics by cytochrome P450,7,2.127659574,0.008529268,"22977, 2953, 2952, 4259, 653689, 2947, 2946",187,78,8164,-3.918003565,0.895793888,0.118511934,0.111778302,-1.97011871,0.951642492
KEGG_PATHWAY,hsa04610,Complement and coagulation cascades,7,2.127659574,0.012752778,"7450, 7448, 2165, 2153, 5327, 5329, 2160",187,85,8164,-3.595344448,0.966236849,0.158883889,0.149856395,-1.846129993,0.824324719
KEGG_PATHWAY,hsa00340,Histidine metabolism,4,1.215805471,0.013028056,"443, 224, 217, 4129",187,22,8164,-7.937773456,0.968633272,0.158883889,0.149856395,-2.988734388,0.824324719
KEGG_PATHWAY,hsa04915,Estrogen signaling pathway,9,2.73556231,0.01339264,"3858, 3881, 3860, 810, 3872, 3861, 1956, 3857, 3868",187,138,8164,-2.847244827,0.971548271,0.158883889,0.149856395,-1.509566552,0.824324719
KEGG_PATHWAY,hsa05145,Toxoplasmosis,8,2.431610942,0.013842157,"3913, 3914, 3915, 284217, 3918, 3909, 3910, 3911",187,112,8164,-3.118411001,0.974773423,0.158883889,0.149856395,-1.640811085,0.824324719
KEGG_PATHWAY,hsa04614,Renin-angiotensin system,4,1.215805471,0.014735497,"1359, 1215, 1511, 2028",187,23,8164,-7.592652871,0.980141394,0.161813829,0.152619862,-2.924604051,0.816388943
KEGG_PATHWAY,hsa01200,Carbon metabolism,8,2.431610942,0.015821705,"2875, 38, 2026, 1892, 847, 6390, 6470, 4329",187,115,8164,-3.037061149,0.985158468,0.161813829,0.152619862,-1.602675956,0.816388943
KEGG_PATHWAY,hsa00071,Fatty acid degradation,5,1.519756839,0.016111626,"10449, 224, 38, 1892, 217",187,43,8164,-5.076483024,0.986269108,0.161813829,0.152619862,-2.343829347,0.816388943
KEGG_PATHWAY,hsa05410,Hypertrophic cardiomyopathy,7,2.127659574,0.016549142,"781, 3690, 3691, 284217, 3672, 3674, 1605",187,90,8164,-3.39560309,0.98779035,0.161813829,0.152619862,-1.763667833,0.816388943
KEGG_PATHWAY,hsa05204,Chemical carcinogenesis - DNA adducts,6,1.823708207,0.020187264,"2953, 2952, 4259, 653689, 2947, 2946",187,69,8164,-3.796326436,0.995410418,0.190337065,0.179522459,-1.924604051,0.745881212
KEGG_PATHWAY,hsa04015,Rap1 signaling pathway,11,3.343465046,0.021647803,"23094, 3690, 2247, 810, 5159, 3674, 5578, 6237, 5898, 5579, 1956",187,210,8164,-2.286834734,0.99690444,0.194091879,0.183063931,-1.193352108,0.737397216
KEGG_PATHWAY,hsa05414,Dilated cardiomyopathy,7,2.127659574,0.022055895,"781, 3690, 3691, 284217, 3672, 3674, 1605",187,96,8164,-3.183377897,0.997227288,0.194091879,0.183063931,-1.670558429,0.737397216
KEGG_PATHWAY,hsa01524,Platinum drug resistance,6,1.823708207,0.025103381,"2953, 2952, 4259, 653689, 2947, 2946",187,73,8164,-3.588308549,0.998783643,0.213783631,0.201636833,-1.843303949,0.695430132
KEGG_PATHWAY,hsa00330,Arginine and proline metabolism,5,1.519756839,0.026609201,"224, 217, 1152, 4129, 383",187,50,8164,-4.365775401,0.99919122,0.219525908,0.207052845,-2.126237912,0.683918798
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,11,3.343465046,0.027457515,"3690, 3691, 2247, 3672, 5159, 3674, 85477, 23365, 6237, 10552, 1956",187,218,8164,-2.202914193,0.999357511,0.219660117,0.207179429,-1.139413301,0.683653368
KEGG_PATHWAY,hsa04972,Pancreatic secretion,7,2.127659574,0.02868475,"760, 1359, 952, 5578, 5579, 5645, 1360",187,102,8164,-2.996120373,0.999539643,0.22272865,0.210073613,-1.583095587,0.677628495
KEGG_PATHWAY,hsa05208,Chemical carcinogenesis - reactive oxygen species,11,3.343465046,0.031107386,"2953, 2952, 8644, 5795, 4259, 653689, 847, 2947, 6390, 2946, 1956",187,223,8164,-2.153521498,0.999761894,0.234638568,0.221306831,-1.106697726,0.655005181
KEGG_PATHWAY,hsa00410,beta-Alanine metabolism,4,1.215805471,0.032770366,"224, 1892, 217, 4329",187,31,8164,-5.633258582,0.999848709,0.240316016,0.226661697,-2.493969697,0.644621864
KEGG_PATHWAY,hsa01521,EGFR tyrosine kinase inhibitor resistance,6,1.823708207,0.033816879,"2247, 5159, 5578, 5579, 1956, 1977",187,79,8164,-3.315778786,0.999886317,0.241288002,0.227578456,-1.72934776,0.642868853
KEGG_PATHWAY,hsa05225,Hepatocellular carcinoma,9,2.73556231,0.037869523,"2953, 2952, 5578, 4259, 5579, 653689, 2947, 2946, 1956",187,168,8164,-2.338808251,0.999962523,0.263093525,0.248145029,-1.225773586,0.60529442
