Category,Term,TermName,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR,Log2E,Log10FDR
KEGG_PATHWAY,hsa01200,Carbon metabolism,17,4.066985646,7.40E-06,"6472, 5230, 7167, 5211, 5223, 25796, 2023, 4191, 226, 2597, 5214, 5226, 5634, 5315, 6888, 2805, 3418",315,115,8164,3.831276743,0.002034089,1.85E-04,1.64E-04,1.937825239,3.785156152
KEGG_PATHWAY,hsa04610,Complement and coagulation cascades,14,3.349282297,1.91E-05,"5265, 2243, 3075, 2, 720, 710, 721, 2244, 2266, 735, 3689, 717, 629, 718",315,85,8164,4.26875817,0.005240386,4.38E-04,3.88E-04,2.093816435,3.411168274
KEGG_PATHWAY,hsa05012,Parkinson disease,26,6.220095694,3.02E-05,"9861, 5685, 7280, 292, 5717, 5718, 5719, 203068, 10131, 7417, 7317, 5714, 7277, 10381, 10383, 581, 5706, 1965, 1327, 1347, 5708, 5709, 7846, 4513, 3309, 5705",315,266,8164,2.533285595,0.008279023,6.39E-04,5.67E-04,1.341009731,3.246416941
KEGG_PATHWAY,hsa00010,Glycolysis / Gluconeogenesis,12,2.870813397,4.28E-05,"10327, 5230, 7167, 3939, 5211, 226, 2597, 5223, 2023, 5214, 5315, 3945",315,67,8164,4.641933191,0.011688684,8.40E-04,7.45E-04,2.214725759,3.127843727
KEGG_PATHWAY,hsa00520,Amino sugar and nucleotide sugar metabolism,10,2.392344498,8.67E-05,"51706, 5373, 55577, 2762, 7358, 2673, 5973, 2582, 29926, 29925",315,49,8164,5.289277616,0.023558158,0.00158927,0.001410116,2.403070699,2.85074516
KEGG_PATHWAY,hsa05016,Huntington disease,27,6.459330144,1.16E-04,"9861, 5685, 7280, 292, 5717, 5718, 5719, 203068, 1213, 7417, 5714, 6648, 7277, 10381, 10383, 1173, 581, 7052, 5706, 1327, 1347, 5708, 5709, 7846, 4513, 10540, 5705",315,306,8164,2.286834734,0.031302628,0.001987574,0.00176352,1.193352108,2.753619611
KEGG_PATHWAY,hsa05014,Amyotrophic lateral sclerosis,30,7.177033493,1.46E-04,"9861, 6432, 5685, 7280, 5717, 5718, 5719, 310, 203068, 1432, 7415, 5216, 10452, 5714, 5879, 7277, 10381, 10383, 581, 5706, 1965, 1327, 1347, 5708, 5709, 7846, 4513, 10540, 3309, 5705",315,364,8164,2.136054422,0.039366837,0.002362337,0.002096037,1.094948404,2.678601055
KEGG_PATHWAY,hsa04612,Antigen processing and presentation,12,2.870813397,1.77E-04,"3326, 972, 1520, 3312, 821, 5720, 811, 3122, 3320, 5721, 3309, 2923",315,78,8164,3.987301587,0.047643237,0.002711735,0.002406049,1.99541273,2.618695532
KEGG_PATHWAY,hsa04530,Tight junction,18,4.306220096,2.59E-04,"7277, 7430, 5111, 10094, 10097, 9368, 10096, 4629, 2017, 998, 5962, 81, 4478, 7846, 5879, 4637, 4627, 87",315,169,8164,2.76043956,0.068780058,0.003750029,0.003327299,1.464898014,2.477908171
KEGG_PATHWAY,hsa01250,Biosynthesis of nucleotide sugars,8,1.913875598,4.43E-04,"5373, 55577, 2762, 7358, 2673, 2582, 29926, 29925",315,37,8164,5.603775204,0.11472218,0.006091338,0.005404679,2.486399083,2.267230095
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,20,4.784688995,7.07E-04,"7430, 5880, 10094, 10097, 10096, 5499, 1072, 23191, 4629, 2335, 998, 5962, 81, 4478, 5216, 3689, 5879, 8826, 4627, 87",315,218,8164,2.377748653,0.176764166,0.009259228,0.008215461,1.249596219,2.085368062
KEGG_PATHWAY,hsa00030,Pentose phosphate pathway,7,1.674641148,8.38E-04,"5211, 226, 25796, 5214, 5226, 5634, 6888",315,30,8164,6.047407407,0.205941091,0.010137713,0.008994916,2.596316775,2.046002888
KEGG_PATHWAY,hsa04216,Ferroptosis,8,1.913875598,8.48E-04,"2512, 6520, 1356, 7037, 2495, 7417, 3162, 5094",315,41,8164,5.057065428,0.20805735,0.010137713,0.008994916,2.338300444,2.046002888
KEGG_PATHWAY,hsa04520,Adherens junction,10,2.392344498,0.001496613,"5792, 5880, 1500, 998, 81, 999, 52, 5879, 8826, 87",315,71,8164,3.650346524,0.33759418,0.017148692,0.015215567,1.868033424,1.817711859
KEGG_PATHWAY,hsa05022,Pathways of neurodegeneration - multiple diseases,32,7.655502392,0.002612941,"9861, 5685, 7280, 292, 351, 5717, 5718, 5719, 203068, 1432, 7415, 10131, 7417, 10452, 7317, 5714, 5879, 7277, 10381, 10383, 581, 5706, 1965, 1327, 1347, 5708, 5709, 7846, 4513, 10540, 3309, 5705",315,476,8164,1.742350273,0.513003892,0.028039823,0.02487897,0.801034685,1.604167604
KEGG_PATHWAY,hsa05100,Bacterial invasion of epithelial cells,10,2.392344498,0.002651038,"2017, 1785, 1213, 2335, 10094, 10097, 10096, 998, 999, 5879",315,77,8164,3.365903937,0.518092675,0.028039823,0.02487897,1.750994003,1.604167604
KEGG_PATHWAY,hsa05169,Epstein-Barr virus infection,17,4.066985646,0.004771926,"9861, 3122, 581, 5706, 5717, 5718, 5708, 5719, 5709, 1432, 811, 4940, 9636, 5714, 5879, 5705, 2923",315,202,8164,2.181172403,0.731638604,0.048602951,0.043124073,1.125103807,1.365280227
KEGG_PATHWAY,hsa00480,Glutathione metabolism,8,1.913875598,0.005902692,"51056, 50484, 373156, 2950, 9446, 5226, 2936, 3418",315,57,8164,3.63753829,0.803687966,0.0559738,0.049664026,1.862962434,1.303958077
KEGG_PATHWAY,hsa05134,Legionellosis,8,1.913875598,0.005902692,"929, 375, 3312, 7415, 1937, 1915, 3689, 718",315,57,8164,3.63753829,0.803687966,0.0559738,0.049664026,1.862962434,1.303958077
KEGG_PATHWAY,hsa01100,Metabolic pathways,78,18.66028708,0.006691469,"6472, 7167, 47, 5223, 7841, 191, 3162, 231, 353, 5973, 5214, 4522, 10135, 52, 51727, 5351, 5230, 5198, 8985, 10380, 4860, 25796, 3251, 1347, 50484, 51056, 2950, 644, 523, 55577, 2597, 204, 2673, 526, 5226, 529, 160428, 6652, 373156, 11164, 9446, 4191, 29926, 29925, 3939, 2762, 55748, 60496, 5634, 5315, 79717, 6888, 4668, 5834, 2805, 3418, 4282, 5373, 5211, 7358, 2023, 2582, 6184, 1327, 10327, 23193, 10606, 226, 10728, 5049, 4830, 4831, 4513, 2739, 2618, 2936, 1603, 3945",315,1540,8164,1.312702536,0.842186011,0.060081961,0.053309085,0.392540032,1.273198772
KEGG_PATHWAY,hsa05131,Shigellosis,19,4.545454545,0.006772876,"929, 7334, 7323, 10094, 7322, 10097, 7335, 10096, 7094, 581, 375, 2017, 1432, 998, 81, 5216, 5879, 718, 87",315,247,8164,1.993650794,0.845703129,0.060081961,0.053309085,0.995412731,1.273198772
KEGG_PATHWAY,hsa04144,Endocytosis,19,4.545454545,0.007833197,"7037, 10094, 10097, 9798, 10096, 57132, 1173, 7251, 375, 377, 1785, 51100, 1213, 3312, 832, 998, 55737, 7879, 5119",315,251,8164,1.961879466,0.88497554,0.067316541,0.059728131,0.972236408,1.223821075
KEGG_PATHWAY,hsa05133,Pertussis,9,2.153110048,0.008502871,"929, 720, 1432, 721, 710, 3689, 1072, 717, 718",315,76,8164,3.069172932,0.904467361,0.070857258,0.062869713,1.617849936,1.201558522
KEGG_PATHWAY,hsa00230,Purine metabolism,12,2.870813397,0.010144227,"353, 5198, 50484, 10606, 204, 4860, 11164, 4830, 5634, 4831, 3251, 2618",315,128,8164,2.429761905,0.93942714,0.082048895,0.072799747,1.28081495,1.13787013
KEGG_PATHWAY,hsa03040,Spliceosome,13,3.110047847,0.010961022,"3190, 4670, 9343, 6432, 27316, 3183, 1655, 3312, 6633, 9416, 11157, 6635, 6426",315,147,8164,2.2920203,0.95172892,0.086122318,0.076413984,1.196619822,1.116827157
KEGG_PATHWAY,hsa04670,Leukocyte transendothelial migration,11,2.631578947,0.012166148,"7430, 5880, 1500, 1432, 998, 81, 4478, 7070, 3689, 5879, 87",315,114,8164,2.500807574,0.96547976,0.092935855,0.08245945,1.322394053,1.083759566
KEGG_PATHWAY,hsa05230,Central carbon metabolism in cancer,8,1.913875598,0.017550565,"3939, 5211, 5223, 6510, 5214, 5315, 3945, 3418",315,70,8164,2.961995465,0.992320958,0.130443386,0.115738859,1.566569432,0.936520803
KEGG_PATHWAY,hsa05417,Lipid and atherosclerosis,16,3.827751196,0.018483628,"929, 3320, 581, 7184, 1965, 3326, 335, 1432, 3929, 3312, 337, 998, 338, 5879, 6648, 3309",315,215,8164,1.928741233,0.994086756,0.133763095,0.118684346,0.947659599,0.925606559
KEGG_PATHWAY,hsa05152,Tuberculosis,14,3.349282297,0.021296434,"929, 11151, 3122, 581, 3916, 972, 1520, 3313, 1432, 3929, 7879, 3689, 3920, 718",315,180,8164,2.015802469,0.997314211,0.149422058,0.132578117,1.011354274,0.877528154
KEGG_PATHWAY,hsa05017,Spinocerebellar ataxia,12,2.870813397,0.021734118,"5717, 9861, 5706, 5718, 5719, 5708, 5709, 5685, 7417, 292, 5714, 5705",315,143,8164,2.174891775,0.997625077,0.149422058,0.132578117,1.120943613,0.877528154
KEGG_PATHWAY,hsa05010,Alzheimer disease,24,5.741626794,0.023333231,"9861, 7277, 10381, 10383, 5685, 7280, 292, 351, 5706, 1965, 1327, 5717, 5718, 1347, 5708, 5719, 5709, 203068, 2597, 7846, 7417, 4513, 5714, 5705",315,384,8164,1.61984127,0.998485522,0.15650338,0.138861181,0.695852449,0.857419145
KEGG_PATHWAY,hsa04066,HIF-1 signaling pathway,10,2.392344498,0.024178096,"5230, 3939, 7037, 5211, 226, 2597, 2023, 5214, 3162, 3945",315,109,8164,2.377748653,0.998806274,0.158308962,0.140463224,1.249596219,0.852437368
KEGG_PATHWAY,hsa05203,Viral carcinogenesis,15,3.588516746,0.025302847,"3190, 7531, 7534, 581, 27044, 1654, 1642, 998, 81, 5315, 7529, 5879, 10971, 718, 87",315,204,8164,1.905695612,0.999130706,0.161820532,0.143578945,0.930317703,0.842909242
KEGG_PATHWAY,hsa04721,Synaptic vesicle cycle,8,1.913875598,0.029891183,"4905, 1785, 1213, 523, 8775, 526, 1173, 529",315,78,8164,2.658201058,0.999762522,0.186819891,0.165760194,1.41045023,0.780519754
KEGG_PATHWAY,hsa05150,Staphylococcus aureus infection,9,2.153110048,0.031063705,"720, 721, 2266, 3122, 3075, 3689, 629, 717, 718",315,96,8164,2.429761905,0.999829711,0.189833751,0.16843431,1.28081495,0.773569438
KEGG_PATHWAY,hsa00620,Pyruvate metabolism,6,1.435406699,0.033405057,"10327, 3939, 5315, 2739, 4191, 3945",315,47,8164,3.308611955,0.999912453,0.193117203,0.171347628,1.726226098,0.766121903
KEGG_PATHWAY,hsa01240,Biosynthesis of cofactors,12,2.870813397,0.033586366,"10327, 6472, 51727, 5373, 204, 7358, 4522, 4830, 79717, 4831, 29926, 29925",315,153,8164,2.032741986,0.999916855,0.193117203,0.171347628,1.023427107,0.766121903
KEGG_PATHWAY,hsa00983,Drug metabolism - other enzymes,8,1.913875598,0.03370773,"51727, 50484, 2950, 9446, 8824, 4830, 4831, 3251",315,80,8164,2.591746032,0.999919677,0.193117203,0.171347628,1.373924354,0.766121903
KEGG_PATHWAY,hsa00670,One carbon pool by folate,4,0.956937799,0.03955966,"6472, 160428, 4522, 2618",315,20,8164,5.183492063,0.999984887,0.222018499,0.196990959,2.373924354,0.705553706
KEGG_PATHWAY,hsa05146,Amoebiasis,9,2.153110048,0.0422777,"929, 5052, 3315, 2335, 81, 735, 7879, 3689, 87",315,102,8164,2.286834734,0.999993067,0.232527352,0.206315178,1.193352108,0.685468821
KEGG_PATHWAY,hsa01232,Nucleotide metabolism,8,1.913875598,0.04462903,"353, 51727, 50484, 204, 4860, 4830, 4831, 3251",315,85,8164,2.439290383,0.999996474,0.240646733,0.213519283,1.286461513,0.670562898
KEGG_PATHWAY,hsa04260,Cardiac muscle contraction,8,1.913875598,0.049567697,"1327, 1347, 476, 7170, 4513, 481, 7171, 483",315,87,8164,2.383214742,0.999999152,0.260435932,0.2310777,1.252908953,0.636241964
KEGG_PATHWAY,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,7,1.674641148,0.051733772,"1445, 1432, 523, 998, 526, 529, 5879",315,70,8164,2.591746032,0.999999547,0.260435932,0.2310777,1.373924354,0.636241964
KEGG_PATHWAY,hsa04961,Endocrine and other factor-regulated calcium reabsorption,6,1.435406699,0.051996532,"476, 1785, 1213, 1173, 481, 483",315,53,8164,2.934052111,0.999999581,0.260435932,0.2310777,1.552894495,0.636241964
KEGG_PATHWAY,hsa05205,Proteoglycans in cancer,14,3.349282297,0.052087186,"7057, 7430, 5499, 2317, 2316, 1655, 2017, 2335, 1432, 998, 5962, 4478, 5879, 8826",315,205,8164,1.7699729,0.999999591,0.260435932,0.2310777,0.823727271,0.636241964
KEGG_PATHWAY,hsa03060,Protein export,4,0.956937799,0.056513408,"6726, 23478, 3309, 6727",315,23,8164,4.507384403,0.999999887,0.277521198,0.246236991,2.172290493,0.608646705
KEGG_PATHWAY,hsa04918,Thyroid hormone synthesis,7,1.674641148,0.067968956,"476, 821, 481, 2936, 3309, 7184, 483",315,75,8164,2.418962963,0.999999996,0.327920404,0.290954831,1.27438868,0.536174427
KEGG_PATHWAY,hsa04666,Fc gamma R-mediated phagocytosis,8,1.913875598,0.07932644,"5880, 1785, 10094, 10097, 10096, 998, 1072, 5879",315,97,8164,2.1375225,1,0.372832527,0.330804133,1.095939606,0.480429073
KEGG_PATHWAY,hsa04978,Mineral absorption,6,1.435406699,0.079989524,"2512, 476, 2495, 481, 3162, 483",315,60,8164,2.591746032,1,0.372832527,0.330804133,1.373924354,0.480429073
KEGG_PATHWAY,hsa04510,Focal adhesion,13,3.110047847,0.086692754,"7057, 5880, 7058, 5499, 3371, 7094, 2317, 2316, 2335, 998, 81, 5879, 87",315,201,8164,1.676253652,1,0.397341787,0.352550531,0.745240475,0.452778627
KEGG_PATHWAY,hsa05415,Diabetic cardiomyopathy,13,3.110047847,0.090954997,"5880, 5499, 292, 183, 1327, 1347, 1432, 2597, 2673, 7417, 4513, 5879, 2936",315,203,8164,1.659738838,1,0.410043021,0.36381999,0.73095625,0.439113442
KEGG_PATHWAY,hsa04512,ECM-receptor interaction,28,7.954545455,9.43E-23,"6696, 7148, 1284, 7060, 1282, 3913, 3914, 3339, 3915, 3918, 284217, 3674, 3675, 3910, 3911, 7450, 3690, 3691, 3672, 131873, 1293, 1292, 1291, 2811, 3909, 3688, 1605, 948",206,88,8164,-12.60988526,2.65E-20,2.65E-20,2.53E-20,-3.656483243,19.59687948
KEGG_PATHWAY,hsa04510,Focal adhesion,28,7.954545455,5.87E-13,"6696, 7148, 1284, 7060, 1282, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 5578, 3675, 5579, 3910, 3911, 1956, 7450, 3690, 3691, 3672, 131873, 1293, 1292, 1291, 3909, 3688",206,201,8164,-5.520745786,1.65E-10,8.24E-11,7.86E-11,-2.464863171,10.10457745
KEGG_PATHWAY,hsa05165,Human papillomavirus infection,29,8.238636364,1.28E-08,"6696, 7148, 1284, 7060, 1282, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 3675, 3910, 3911, 1956, 3955, 50617, 7450, 3690, 3691, 3672, 131873, 1293, 1292, 1291, 1741, 3909, 3688",206,331,8164,-3.472208371,3.58E-06,1.19E-06,1.14E-06,-1.795853528,5.943095149
KEGG_PATHWAY,hsa05222,Small cell lung cancer,15,4.261363636,5.71E-08,"1284, 2272, 1282, 3913, 3914, 3915, 3918, 284217, 3909, 3674, 3675, 317, 3688, 3910, 3911",206,92,8164,-6.461587168,1.60E-05,4.01E-06,3.82E-06,-2.691888579,5.417936637
KEGG_PATHWAY,hsa04151,PI3K-Akt signaling pathway,28,7.954545455,2.04E-07,"6696, 7148, 1284, 7060, 2790, 1282, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 5578, 3675, 3910, 3911, 1956, 7450, 3690, 3691, 3672, 131873, 1293, 1292, 1291, 3909, 3688",206,354,8164,-3.134660743,5.74E-05,1.01E-05,9.65E-06,-1.648309312,5.015472687
KEGG_PATHWAY,hsa05146,Amoebiasis,15,4.261363636,2.16E-07,"5273, 1284, 1282, 383, 3913, 3914, 3915, 3918, 284217, 3909, 5578, 5579, 6317, 3910, 3911",206,102,8164,-5.82809823,6.07E-05,1.01E-05,9.65E-06,-2.543025194,5.015472687
KEGG_PATHWAY,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,13,3.693181818,3.99E-07,"3690, 3691, 3672, 781, 1832, 3728, 1674, 284217, 3674, 3675, 3688, 1605, 1824",206,77,8164,-6.690959526,1.12E-04,1.60E-05,1.53E-05,-2.742213117,4.815308569
KEGG_PATHWAY,hsa04974,Protein digestion and absorption,14,3.977272727,1.58E-06,"131873, 4311, 1284, 1294, 1360, 1282, 1293, 1292, 1291, 1290, 1359, 80781, 5645, 1306",206,103,8164,-5.386747102,4.44E-04,5.56E-05,5.30E-05,-2.429414335,4.27572413
KEGG_PATHWAY,hsa05150,Staphylococcus aureus infection,13,3.693181818,4.47E-06,"3683, 3881, 3860, 3858, 1675, 3127, 3872, 3861, 713, 1828, 3866, 3857, 3868",206,96,8164,-5.36670712,0.001253955,1.39E-04,1.33E-04,-2.424037157,3.876148359
KEGG_PATHWAY,hsa05410,Hypertrophic cardiomyopathy,11,3.125,7.95E-05,"781, 3690, 3691, 1674, 284217, 3672, 3674, 3675, 3688, 1605, 1636",206,90,8164,-4.843797195,0.022105753,0.002235286,0.002131874,-2.276138462,2.671238467
KEGG_PATHWAY,hsa05145,Toxoplasmosis,11,3.125,4.88E-04,"3913, 3914, 3915, 3127, 284217, 3918, 3909, 2770, 3688, 3910, 3911",206,112,8164,-3.892337032,0.128053242,0.012453955,0.011877794,-1.960636636,1.925264211
KEGG_PATHWAY,hsa05414,Dilated cardiomyopathy,10,2.840909091,6.53E-04,"781, 3690, 3691, 1674, 284217, 3672, 3674, 3675, 3688, 1605",206,96,8164,-4.128236246,0.167625523,0.015284414,0.014577305,-2.045525534,1.836322759
KEGG_PATHWAY,hsa04640,Hematopoietic cell lineage,10,2.840909091,8.17E-04,"2811, 3690, 3127, 3672, 952, 4311, 3674, 966, 3675, 948",206,99,8164,-4.003138178,0.205170091,0.017656411,0.016839566,-2.001131415,1.773669106
KEGG_PATHWAY,hsa04610,Complement and coagulation cascades,9,2.556818182,0.001265372,"7450, 1675, 2165, 966, 713, 2153, 5327, 5329, 2160",206,85,8164,-4.196230725,0.299383525,0.025397821,0.024222833,-2.069094005,1.615775065
KEGG_PATHWAY,hsa04614,Renin-angiotensin system,5,1.420454545,0.002349804,"1359, 1215, 2028, 4311, 1636",206,23,8164,-8.615449557,0.483702394,0.044019662,0.041983165,-3.106926079,1.376924824
KEGG_PATHWAY,hsa05200,Pathways in cancer,25,7.102272727,0.003537047,"23365, 2770, 1284, 2790, 1282, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 5578, 3675, 317, 5898, 5579, 2947, 3910, 3911, 1956, 3728, 2952, 3909, 3688",206,531,8164,-1.86586949,0.630524948,0.062119384,0.059245534,-0.899848079,1.227344382
KEGG_PATHWAY,hsa01100,Metabolic pathways,54,15.34090909,0.007731825,"5860, 2593, 3242, 2272, 6390, 2822, 952, 1892, 6820, 759, 95, 2947, 5538, 4329, 51809, 7498, 3176, 124583, 2878, 2877, 760, 10901, 2952, 1621, 762, 686, 249, 5742, 4534, 847, 2717, 7263, 5168, 4507, 410, 411, 4907, 55862, 216, 217, 978, 8789, 10797, 50617, 34, 8644, 383, 10249, 100, 10449, 2530, 4598, 10840, 30833",206,1540,8164,-1.389660825,0.887081119,0.122212065,0.116558126,-0.474732807,0.933457444
KEGG_PATHWAY,hsa04915,Estrogen signaling pathway,10,2.840909091,0.007828531,"3858, 3881, 3860, 3872, 3861, 2770, 3866, 1956, 3857, 3868",206,138,8164,-2.871816519,0.890131715,0.122212065,0.116558126,-1.521963578,0.933457444
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,13,3.693181818,0.008816809,"3690, 3691, 3683, 3672, 23365, 5159, 3674, 85477, 3675, 6237, 6548, 3688, 1956",206,218,8164,-2.363320566,0.916966387,0.13039596,0.124363406,-1.240815333,0.905307392
KEGG_PATHWAY,hsa04611,Platelet activation,9,2.556818182,0.012647963,"8773, 7450, 2811, 3690, 3674, 5742, 2770, 23365, 3688",206,124,8164,-2.876448481,0.972033412,0.177703876,0.169482701,-1.524288631,0.770874623
KEGG_PATHWAY,hsa04972,Pancreatic secretion,8,2.272727273,0.014053753,"760, 1359, 952, 5578, 6548, 5579, 5645, 1360",206,102,8164,-3.108319056,0.981260417,0.180244565,0.171905848,-1.636134598,0.764709349
KEGG_PATHWAY,hsa05205,Proteoglycans in cancer,12,3.409090909,0.014111674,"1514, 1634, 3339, 3690, 23365, 5578, 6237, 6548, 5579, 3688, 5329, 1956",206,205,8164,-2.319867393,0.981567236,0.180244565,0.171905848,-1.214042341,0.764709349
KEGG_PATHWAY,hsa04015,Rap1 signaling pathway,12,3.409090909,0.016629838,"23094, 3690, 3683, 5159, 3674, 2770, 5578, 6237, 5898, 5579, 3688, 1956",206,210,8164,-2.264632455,0.991015695,0.203173235,0.193773762,-1.179276923,0.712705029
KEGG_PATHWAY,hsa00280,"Valine, leucine and isoleucine degradation",5,1.420454545,0.031788619,"34, 10449, 1892, 217, 4329",206,48,8164,-4.128236246,0.999885812,0.372191751,0.354972916,-2.045525534,0.449804782
KEGG_PATHWAY,hsa04918,Thyroid hormone synthesis,6,1.704545455,0.039833095,"6906, 2878, 2877, 4036, 5578, 5579",206,75,8164,-3.170485437,0.99998905,0.447723984,0.427010775,-1.66470375,0.369561166
KEGG_PATHWAY,hsa04142,Lysosome,8,2.272727273,0.048217815,"50617, 1514, 1512, 410, 411, 84572, 2717, 5538",206,132,8164,-2.401882907,0.999999069,0.521123307,0.497014399,-1.264165821,0.303631029
KEGG_PATHWAY,hsa01232,Nucleotide metabolism,6,1.704545455,0.062165034,"100, 4907, 7498, 978, 124583, 30833",206,85,8164,-2.79748715,0.999999985,0.646976839,0.617045527,-1.484131504,0.209682792
KEGG_PATHWAY,hsa00910,Nitrogen metabolism,3,0.852272727,0.066653899,"760, 762, 759",206,17,8164,-6.993717875,0.999999996,0.668919486,0.637973033,-2.806059599,0.195197678
KEGG_PATHWAY,hsa04540,Gap junction,6,1.704545455,0.070005036,"81027, 5159, 2770, 5578, 5579, 1956",206,88,8164,-2.70211827,0.999999999,0.678324661,0.646943093,-1.434090822,0.189133919
KEGG_PATHWAY,hsa04970,Salivary secretion,6,1.704545455,0.081267507,"1755, 952, 5578, 6548, 5579, 1471",206,92,8164,-2.584634867,1,0.761205652,0.725989732,-1.369960484,0.139069522
KEGG_PATHWAY,hsa04145,Phagosome,8,2.272727273,0.087896843,"81027, 50617, 1514, 3690, 3127, 7060, 3688, 948",206,152,8164,-2.085845682,1,0.79674235,0.759882383,-1.060632426,0.119253624
KEGG_PATHWAY,hsa00071,Fatty acid degradation,4,1.136363636,0.092702585,"34, 10449, 1892, 217",206,43,8164,-3.686610973,1,0.814044574,0.776384149,-1.882295185,0.10992334
