Category,Term,TermName,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR,Log2E,Log10FDR
KEGG_PATHWAY,hsa00020,Citrate cycle (TCA cycle),4,0.997506234,0.093359589,"47, 4191, 2271, 3418",297,30,8164,3.665095398,1,0.465160058,0.396368782,1.87385075,0.401900558
KEGG_PATHWAY,hsa04540,Gap junction,7,1.74563591,0.099403073,"7277, 203068, 2885, 10381, 10383, 7280, 7846",297,88,8164,2.186562596,1,0.485645747,0.413824897,1.12866465,0.383183384
KEGG_PATHWAY,hsa04512,ECM-receptor interaction,27,7.75862069,9.49E-22,"6696, 7148, 1284, 1282, 3913, 3914, 3339, 3915, 3918, 284217, 3674, 3675, 3910, 3911, 3912, 7450, 3690, 3691, 6385, 3672, 131873, 1293, 1291, 3909, 3688, 1605, 948",201,88,8164,-12.46200814,2.68E-19,2.68E-19,2.52E-19,-3.639464659,18.59859946
KEGG_PATHWAY,hsa04510,Focal adhesion,27,7.75862069,2.23E-12,"6696, 7148, 1284, 1282, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 5578, 3675, 5579, 3910, 3911, 1956, 3912, 7450, 3690, 3691, 3672, 131873, 1293, 1291, 3909, 3688",201,201,8164,-5.456003564,6.28E-10,3.14E-10,2.95E-10,-2.447844587,9.530177984
KEGG_PATHWAY,hsa05146,Amoebiasis,18,5.172413793,3.22E-10,"5273, 1284, 1282, 383, 3913, 3914, 3915, 1511, 3918, 284217, 3909, 733, 5578, 5579, 6317, 3910, 3911, 3912",201,102,8164,-7.167690957,9.08E-08,3.03E-08,2.84E-08,-2.841508435,7.54668166
KEGG_PATHWAY,hsa05165,Human papillomavirus infection,29,8.333333333,7.31E-09,"6696, 7148, 1284, 1282, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 3675, 5515, 3910, 3911, 1956, 3955, 3912, 50617, 7450, 3690, 3691, 3672, 131873, 1293, 9296, 1291, 3909, 3688",201,331,8164,-3.558581714,2.06E-06,5.15E-07,4.84E-07,-1.831302364,6.315154638
KEGG_PATHWAY,hsa04151,PI3K-Akt signaling pathway,29,8.333333333,3.18E-08,"6696, 7148, 1284, 2790, 1282, 3913, 3914, 3915, 2247, 3918, 284217, 3674, 5159, 5578, 3675, 5515, 3910, 3911, 1956, 3912, 7450, 3690, 3691, 3672, 131873, 1293, 1291, 3909, 3688",201,354,8164,-3.327374427,8.98E-06,1.80E-06,1.69E-06,-1.734384221,5.772113295
KEGG_PATHWAY,hsa05222,Small cell lung cancer,15,4.310344828,4.18E-08,"1284, 1282, 3913, 3914, 3915, 3918, 284217, 3909, 3674, 3675, 317, 3688, 3910, 3911, 3912",201,92,8164,-6.622323167,1.18E-05,1.96E-06,1.85E-06,-2.727337415,5.732828272
KEGG_PATHWAY,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,13,3.735632184,3.06E-07,"3690, 3691, 3672, 781, 1832, 3728, 1674, 284217, 3674, 3675, 3688, 1605, 1824",201,77,8164,-6.857401305,8.62E-05,1.23E-05,1.16E-05,-2.777661953,4.935542011
KEGG_PATHWAY,hsa04974,Protein digestion and absorption,14,4.022988506,1.20E-06,"7373, 131873, 4311, 1284, 1294, 1282, 1293, 1291, 1290, 1359, 80781, 5645, 1803, 1306",201,103,8164,-5.520745786,3.37E-04,4.22E-05,3.96E-05,-2.464863171,4.402304814
KEGG_PATHWAY,hsa05200,Pathways in cancer,30,8.620689655,3.50E-05,"23365, 2770, 1284, 2790, 653689, 1282, 3913, 3914, 3915, 2247, 3918, 284217, 3674, 5159, 5578, 3675, 317, 5898, 5579, 3910, 3911, 1956, 3912, 51806, 2953, 3728, 3909, 2939, 3688, 2938",201,531,8164,-2.294740984,0.009832261,0.00109786,0.001031677,-1.19833132,2.986456251
KEGG_PATHWAY,hsa05145,Toxoplasmosis,12,3.448275862,8.76E-05,"3913, 3914, 3915, 3127, 284217, 3918, 3909, 2770, 3688, 3910, 3911, 3912",201,112,8164,-4.351812367,0.02439014,0.002469143,0.002320294,-2.121616355,2.634456983
KEGG_PATHWAY,hsa05410,Hypertrophic cardiomyopathy,10,2.873563218,3.37E-04,"781, 3690, 3691, 1674, 284217, 3672, 3674, 3675, 3688, 1605",201,90,8164,-4.512990603,0.090783427,0.008650536,0.00812905,-2.174083775,2.089960205
KEGG_PATHWAY,hsa05150,Staphylococcus aureus infection,10,2.873563218,5.46E-04,"3858, 3127, 820, 3881, 3860, 3872, 3861, 1828, 3857, 3868",201,96,8164,-4.23092869,0.142733633,0.011843427,0.011129461,-2.08097437,1.953525868
KEGG_PATHWAY,hsa05414,Dilated cardiomyopathy,10,2.873563218,5.46E-04,"781, 3690, 3691, 1674, 284217, 3672, 3674, 3675, 3688, 1605",201,96,8164,-4.23092869,0.142733633,0.011843427,0.011129461,-2.08097437,1.953525868
KEGG_PATHWAY,hsa04915,Estrogen signaling pathway,11,3.16091954,0.002021634,"3858, 51806, 2289, 3881, 3860, 3872, 3861, 2770, 1956, 3857, 3868",201,138,8164,-3.237580215,0.43485776,0.040367929,0.037934402,-1.694915938,1.420966758
KEGG_PATHWAY,hsa04614,Renin-angiotensin system,5,1.436781609,0.00214723,"1359, 1215, 1511, 2028, 4311",201,23,8164,-8.829764222,0.454564089,0.040367929,0.037934402,-3.142374915,1.420966758
KEGG_PATHWAY,hsa04640,Hematopoietic cell lineage,9,2.586206897,0.002870405,"3690, 3127, 3672, 952, 4311, 3674, 966, 3675, 948",201,99,8164,-3.692446857,0.555416798,0.050590881,0.047541076,-1.884577157,1.322930993
KEGG_PATHWAY,hsa00983,Drug metabolism - other enzymes,8,2.298850575,0.003341653,"2953, 4353, 7498, 1066, 978, 2939, 653689, 2938",201,80,8164,-4.061691542,0.610902047,0.055432126,0.052090473,-2.022080681,1.283241699
KEGG_PATHWAY,hsa05205,Proteoglycans in cancer,13,3.735632184,0.004462748,"3690, 6385, 23365, 1514, 3339, 2247, 5578, 6237, 5579, 6548, 3688, 5329, 1956",201,205,8164,-2.575706832,0.716717777,0.069916393,0.065701575,-1.364968395,1.182424219
KEGG_PATHWAY,hsa04015,Rap1 signaling pathway,13,3.735632184,0.00540683,"3690, 51806, 2770, 23094, 2247, 5159, 3674, 5578, 6237, 5898, 5579, 3688, 1956",201,210,8164,-2.514380479,0.783217982,0.080248741,0.075411051,-1.330202977,1.122565006
KEGG_PATHWAY,hsa05418,Fluid shear stress and atherosclerosis,10,2.873563218,0.007012686,"1514, 2953, 3690, 6385, 51806, 3674, 2939, 653689, 2938, 8878",201,139,8164,-2.922080246,0.862556722,0.093544667,0.08790545,-1.546995798,1.055984199
KEGG_PATHWAY,hsa04970,Salivary secretion,8,2.298850575,0.007210569,"1755, 51806, 820, 952, 4069, 5578, 6548, 5579",201,92,8164,-3.531905689,0.87006836,0.093544667,0.08790545,-1.82044682,1.055984199
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,13,3.735632184,0.007297811,"3690, 3691, 3672, 23365, 2247, 5159, 3674, 3675, 6237, 6548, 10552, 3688, 1956",201,218,8164,-2.422109635,0.873248753,0.093544667,0.08790545,-1.276264169,1.055984199
KEGG_PATHWAY,hsa04610,Complement and coagulation cascades,7,2.011494253,0.017681291,"7450, 733, 2165, 966, 2153, 5329, 2160",201,85,8164,-3.344922447,0.993465969,0.216788003,0.203719223,-1.741972762,0.690967989
KEGG_PATHWAY,hsa04145,Phagosome,9,2.586206897,0.033022333,"81027, 50617, 1514, 3690, 3127, 4353, 3688, 9296, 948",201,152,8164,-2.40494894,0.999922832,0.388012409,0.36462159,-1.266006264,0.438157619
KEGG_PATHWAY,hsa03320,PPAR signaling pathway,6,1.724137931,0.036410498,"2167, 11001, 9370, 948, 2182, 2171",201,75,8164,-3.249353234,0.999971321,0.410710416,0.385951277,-1.700152586,0.413467518
KEGG_PATHWAY,hsa00480,Glutathione metabolism,5,1.436781609,0.050453381,"2877, 2953, 2939, 653689, 2938",201,57,8164,-3.562887318,0.999999543,0.547225135,0.514236386,-1.833046857,0.288837197
KEGG_PATHWAY,hsa05143,African trypanosomiasis,4,1.149425287,0.06123386,"5578, 5579, 3250, 3910",201,37,8164,-4.391017884,0.999999982,0.626016569,0.588277981,-2.13455541,0.230417407
KEGG_PATHWAY,hsa04726,Serotonergic synapse,7,2.011494253,0.062872546,"5742, 2770, 5578, 5579, 2790, 4129, 351",201,115,8164,-2.472333982,0.999999989,0.626016569,0.588277981,-1.305873647,0.230417407
KEGG_PATHWAY,hsa04540,Gap junction,6,1.724137931,0.06437759,"81027, 5159, 2770, 5578, 5579, 1956",201,88,8164,-2.769335142,0.999999993,0.626016569,0.588277981,-1.469539658,0.230417407
KEGG_PATHWAY,hsa00380,Tryptophan metabolism,4,1.149425287,0.082910798,"217, 23498, 847, 4129",201,42,8164,-3.868277659,1,0.749396135,0.704219772,-1.951691353,0.152291786
KEGG_PATHWAY,hsa04611,Platelet activation,7,2.011494253,0.083691511,"7450, 3690, 3674, 5742, 2770, 23365, 3688",201,124,8164,-2.292890387,1,0.749396135,0.704219772,-1.197167388,0.152291786
KEGG_PATHWAY,hsa00670,One carbon pool by folate,3,0.862068966,0.085037859,"10840, 6470, 10797",201,20,8164,-6.092537313,1,0.749396135,0.704219772,-2.607043182,0.152291786
KEGG_PATHWAY,hsa00982,Drug metabolism - cytochrome P450,5,1.436781609,0.099676469,"2953, 2939, 653689, 2938, 4129",201,72,8164,-2.820619127,1,0.819890209,0.770464203,-1.49601187,0.113247534
