Category,Term,TermName,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR,Log2E,Log10FDR
KEGG_PATHWAY,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,13,3.693181818,3.99E-07,"3690, 3691, 3672, 781, 1832, 3728, 1674, 284217, 3674, 3675, 3688, 1605, 1824",206,77,8164,-6.690959526,1.12E-04,1.60E-05,1.53E-05,-2.742213117,4.815308569
KEGG_PATHWAY,hsa04974,Protein digestion and absorption,14,3.977272727,1.58E-06,"131873, 4311, 1284, 1294, 1360, 1282, 1293, 1292, 1291, 1290, 1359, 80781, 5645, 1306",206,103,8164,-5.386747102,4.44E-04,5.56E-05,5.30E-05,-2.429414335,4.27572413
KEGG_PATHWAY,hsa05150,Staphylococcus aureus infection,13,3.693181818,4.47E-06,"3683, 3881, 3860, 3858, 1675, 3127, 3872, 3861, 713, 1828, 3866, 3857, 3868",206,96,8164,-5.36670712,0.001253955,1.39E-04,1.33E-04,-2.424037157,3.876148359
KEGG_PATHWAY,hsa05410,Hypertrophic cardiomyopathy,11,3.125,7.95E-05,"781, 3690, 3691, 1674, 284217, 3672, 3674, 3675, 3688, 1605, 1636",206,90,8164,-4.843797195,0.022105753,0.002235286,0.002131874,-2.276138462,2.671238467
KEGG_PATHWAY,hsa05145,Toxoplasmosis,11,3.125,4.88E-04,"3913, 3914, 3915, 3127, 284217, 3918, 3909, 2770, 3688, 3910, 3911",206,112,8164,-3.892337032,0.128053242,0.012453955,0.011877794,-1.960636636,1.925264211
KEGG_PATHWAY,hsa05414,Dilated cardiomyopathy,10,2.840909091,6.53E-04,"781, 3690, 3691, 1674, 284217, 3672, 3674, 3675, 3688, 1605",206,96,8164,-4.128236246,0.167625523,0.015284414,0.014577305,-2.045525534,1.836322759
KEGG_PATHWAY,hsa04640,Hematopoietic cell lineage,10,2.840909091,8.17E-04,"2811, 3690, 3127, 3672, 952, 4311, 3674, 966, 3675, 948",206,99,8164,-4.003138178,0.205170091,0.017656411,0.016839566,-2.001131415,1.773669106
KEGG_PATHWAY,hsa04610,Complement and coagulation cascades,9,2.556818182,0.001265372,"7450, 1675, 2165, 966, 713, 2153, 5327, 5329, 2160",206,85,8164,-4.196230725,0.299383525,0.025397821,0.024222833,-2.069094005,1.615775065
KEGG_PATHWAY,hsa04614,Renin-angiotensin system,5,1.420454545,0.002349804,"1359, 1215, 2028, 4311, 1636",206,23,8164,-8.615449557,0.483702394,0.044019662,0.041983165,-3.106926079,1.376924824
KEGG_PATHWAY,hsa05200,Pathways in cancer,25,7.102272727,0.003537047,"23365, 2770, 1284, 2790, 1282, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 5578, 3675, 317, 5898, 5579, 2947, 3910, 3911, 1956, 3728, 2952, 3909, 3688",206,531,8164,-1.86586949,0.630524948,0.062119384,0.059245534,-0.899848079,1.227344382
KEGG_PATHWAY,hsa01100,Metabolic pathways,54,15.34090909,0.007731825,"5860, 2593, 3242, 2272, 6390, 2822, 952, 1892, 6820, 759, 95, 2947, 5538, 4329, 51809, 7498, 3176, 124583, 2878, 2877, 760, 10901, 2952, 1621, 762, 686, 249, 5742, 4534, 847, 2717, 7263, 5168, 4507, 410, 411, 4907, 55862, 216, 217, 978, 8789, 10797, 50617, 34, 8644, 383, 10249, 100, 10449, 2530, 4598, 10840, 30833",206,1540,8164,-1.389660825,0.887081119,0.122212065,0.116558126,-0.474732807,0.933457444
KEGG_PATHWAY,hsa04915,Estrogen signaling pathway,10,2.840909091,0.007828531,"3858, 3881, 3860, 3872, 3861, 2770, 3866, 1956, 3857, 3868",206,138,8164,-2.871816519,0.890131715,0.122212065,0.116558126,-1.521963578,0.933457444
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,13,3.693181818,0.008816809,"3690, 3691, 3683, 3672, 23365, 5159, 3674, 85477, 3675, 6237, 6548, 3688, 1956",206,218,8164,-2.363320566,0.916966387,0.13039596,0.124363406,-1.240815333,0.905307392
KEGG_PATHWAY,hsa04611,Platelet activation,9,2.556818182,0.012647963,"8773, 7450, 2811, 3690, 3674, 5742, 2770, 23365, 3688",206,124,8164,-2.876448481,0.972033412,0.177703876,0.169482701,-1.524288631,0.770874623
KEGG_PATHWAY,hsa04972,Pancreatic secretion,8,2.272727273,0.014053753,"760, 1359, 952, 5578, 6548, 5579, 5645, 1360",206,102,8164,-3.108319056,0.981260417,0.180244565,0.171905848,-1.636134598,0.764709349
KEGG_PATHWAY,hsa05205,Proteoglycans in cancer,12,3.409090909,0.014111674,"1514, 1634, 3339, 3690, 23365, 5578, 6237, 6548, 5579, 3688, 5329, 1956",206,205,8164,-2.319867393,0.981567236,0.180244565,0.171905848,-1.214042341,0.764709349
KEGG_PATHWAY,hsa04015,Rap1 signaling pathway,12,3.409090909,0.016629838,"23094, 3690, 3683, 5159, 3674, 2770, 5578, 6237, 5898, 5579, 3688, 1956",206,210,8164,-2.264632455,0.991015695,0.203173235,0.193773762,-1.179276923,0.712705029
KEGG_PATHWAY,hsa00280,"Valine, leucine and isoleucine degradation",5,1.420454545,0.031788619,"34, 10449, 1892, 217, 4329",206,48,8164,-4.128236246,0.999885812,0.372191751,0.354972916,-2.045525534,0.449804782
KEGG_PATHWAY,hsa04918,Thyroid hormone synthesis,6,1.704545455,0.039833095,"6906, 2878, 2877, 4036, 5578, 5579",206,75,8164,-3.170485437,0.99998905,0.447723984,0.427010775,-1.66470375,0.369561166
KEGG_PATHWAY,hsa04142,Lysosome,8,2.272727273,0.048217815,"50617, 1514, 1512, 410, 411, 84572, 2717, 5538",206,132,8164,-2.401882907,0.999999069,0.521123307,0.497014399,-1.264165821,0.303631029
KEGG_PATHWAY,hsa01232,Nucleotide metabolism,6,1.704545455,0.062165034,"100, 4907, 7498, 978, 124583, 30833",206,85,8164,-2.79748715,0.999999985,0.646976839,0.617045527,-1.484131504,0.209682792
KEGG_PATHWAY,hsa00910,Nitrogen metabolism,3,0.852272727,0.066653899,"760, 762, 759",206,17,8164,-6.993717875,0.999999996,0.668919486,0.637973033,-2.806059599,0.195197678
KEGG_PATHWAY,hsa04540,Gap junction,6,1.704545455,0.070005036,"81027, 5159, 2770, 5578, 5579, 1956",206,88,8164,-2.70211827,0.999999999,0.678324661,0.646943093,-1.434090822,0.189133919
KEGG_PATHWAY,hsa04970,Salivary secretion,6,1.704545455,0.081267507,"1755, 952, 5578, 6548, 5579, 1471",206,92,8164,-2.584634867,1,0.761205652,0.725989732,-1.369960484,0.139069522
KEGG_PATHWAY,hsa04145,Phagosome,8,2.272727273,0.087896843,"81027, 50617, 1514, 3690, 3127, 7060, 3688, 948",206,152,8164,-2.085845682,1,0.79674235,0.759882383,-1.060632426,0.119253624
KEGG_PATHWAY,hsa00071,Fatty acid degradation,4,1.136363636,0.092702585,"34, 10449, 1892, 217",206,43,8164,-3.686610973,1,0.814044574,0.776384149,-1.882295185,0.10992334
