Category,Term,TermName,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR,Log2E,Log10FDR
KEGG_PATHWAY,hsa05417,Lipid and atherosclerosis,27,3.6,2.92E-04,"929, 4790, 6774, 29108, 3320, 7184, 598, 335, 1432, 3312, 337, 338, 998, 834, 5879, 839, 9475, 1965, 3306, 3304, 3326, 3303, 3929, 5603, 4318, 3309, 3308",476,215,8164,2.153879226,0.085260871,0.005241373,0.00455398,1.106937356,2.341608881
KEGG_PATHWAY,hsa00520,Amino sugar and nucleotide sugar metabolism,11,1.466666667,4.25E-04,"51706, 54187, 5373, 55577, 7358, 2673, 5973, 2582, 3098, 29926, 29925",476,49,8164,3.85028297,0.121731084,0.007208255,0.00626291,1.944964478,2.203223829
KEGG_PATHWAY,hsa00051,Fructose and mannose metabolism,9,1.2,4.72E-04,"231, 5373, 7167, 2203, 6652, 226, 3098, 29926, 29925",476,33,8164,4.677616501,0.134036907,0.007208255,0.00626291,2.225773586,2.203223829
KEGG_PATHWAY,hsa03013,Nucleocytoplasmic transport,17,2.266666667,4.73E-04,"7175, 11260, 23225, 23039, 22985, 3837, 10527, 4928, 7919, 79711, 30000, 7514, 3842, 1915, 3843, 5901, 5903",476,108,8164,2.69973545,0.134284701,0.007208255,0.00626291,1.432818043,2.203223829
KEGG_PATHWAY,hsa01200,Carbon metabolism,17,2.266666667,9.55E-04,"5230, 7167, 5223, 4200, 113675, 25796, 3098, 4191, 2271, 7086, 2203, 84532, 226, 5226, 5315, 6888, 3418",476,115,8164,2.535403727,0.252886088,0.013876111,0.012056293,1.342215494,1.918786206
KEGG_PATHWAY,hsa01250,Biosynthesis of nucleotide sugars,9,1.2,0.001068319,"54187, 5373, 55577, 7358, 2673, 2582, 3098, 29926, 29925",476,37,8164,4.171928231,0.278203101,0.014810787,0.012868389,2.06071434,1.890475819
KEGG_PATHWAY,hsa05169,Epstein-Barr virus infection,24,3.2,0.001478083,"4790, 6773, 6772, 6774, 3122, 5706, 5717, 5708, 5719, 5709, 1432, 5610, 811, 4940, 9636, 5700, 5701, 5603, 5702, 5714, 5879, 5705, 2923, 8717",476,202,8164,2.037773525,0.363103994,0.019370881,0.016830438,1.026993722,1.773904582
KEGG_PATHWAY,hsa00010,Glycolysis / Gluconeogenesis,12,1.6,0.001524266,"10327, 9562, 5230, 7167, 3939, 2203, 84532, 226, 5223, 5315, 130589, 3098",476,67,8164,3.071867553,0.372025567,0.019370881,0.016830438,1.619116014,1.773904582
KEGG_PATHWAY,hsa04530,Tight junction,21,2.8,0.001859437,"7277, 9475, 7430, 10095, 10094, 10097, 10096, 4629, 10109, 2017, 3059, 998, 3993, 81, 4478, 7846, 5879, 4637, 3308, 4627, 87",476,169,8164,2.131221719,0.433147572,0.0219011,0.019028824,1.09168069,1.720588051
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,25,3.333333333,0.001866979,"5880, 10095, 10094, 10097, 10096, 4629, 10458, 998, 5216, 79837, 5879, 8826, 4627, 9475, 7430, 5499, 1072, 23191, 10109, 2335, 3685, 81, 5501, 4478, 87",476,218,8164,1.966887673,0.434452395,0.0219011,0.019028824,0.975914569,1.720588051
KEGG_PATHWAY,hsa03250,Viral life cycle - HIV-1,11,1.466666667,0.003188971,"55201, 25939, 51497, 7514, 128866, 4599, 11168, 10015, 5901, 7251, 5903",476,63,8164,2.994664532,0.622502131,0.036023563,0.031299161,1.582394399,1.504467304
KEGG_PATHWAY,hsa05205,Proteoglycans in cancer,23,3.066666667,0.003891707,"7057, 9475, 7430, 6774, 5499, 2317, 2316, 27250, 1655, 2017, 2885, 2335, 1432, 3059, 3685, 998, 5501, 4478, 5603, 5879, 8826, 4318, 2318",476,205,8164,1.924287764,0.695561551,0.04239181,0.036832228,0.94432456,1.43377201
KEGG_PATHWAY,hsa05171,Coronavirus disease - COVID-19,25,3.333333333,0.004224172,"6175, 4790, 6773, 6772, 6159, 6774, 1432, 2244, 2266, 5610, 834, 4940, 6204, 9636, 718, 6124, 6222, 6189, 2243, 103, 720, 721, 4599, 5603, 629",476,232,8164,1.848196175,0.725032223,0.044426639,0.038600194,0.886117898,1.413410513
KEGG_PATHWAY,hsa05100,Bacterial invasion of epithelial cells,12,1.6,0.00469682,"10109, 2017, 1785, 1213, 2335, 10095, 10094, 10097, 3059, 10096, 998, 5879",476,77,8164,2.672923715,0.762099977,0.047751001,0.041488575,1.418418664,1.382071482
KEGG_PATHWAY,hsa04217,Necroptosis,19,2.533333333,0.004959658,"6773, 6772, 6774, 29108, 3320, 25978, 142, 2512, 3326, 5610, 834, 128866, 823, 824, 7417, 5834, 10059, 5119, 8717",476,159,8164,2.049521695,0.780512385,0.048796639,0.042397079,1.035287262,1.372664064
KEGG_PATHWAY,hsa00480,Glutathione metabolism,10,1.333333333,0.005236978,"6240, 2876, 51056, 50484, 373156, 9446, 5226, 2947, 2936, 3418",476,57,8164,3.008993071,0.798401157,0.049914949,0.043368726,1.589280784,1.362823336
KEGG_PATHWAY,hsa00052,Galactose metabolism,7,0.933333333,0.007967688,"2548, 231, 2720, 2683, 2582, 130589, 3098",476,31,8164,3.872865275,0.912828506,0.073640753,0.063982949,1.953401315,1.193935747
KEGG_PATHWAY,hsa01230,Biosynthesis of amino acids,11,1.466666667,0.011118482,"5230, 7167, 587, 226, 5223, 113675, 5831, 5315, 6888, 7086, 3418",476,75,8164,2.515518207,0.966963095,0.099739322,0.086658755,1.330855632,1.062187555
KEGG_PATHWAY,hsa04510,Focal adhesion,21,2.8,0.012924336,"64098, 7791, 7057, 9475, 5880, 7058, 5499, 3371, 7094, 2317, 2316, 2885, 2335, 3685, 998, 81, 5501, 824, 5879, 2318, 87",476,201,8164,1.791922739,0.981081546,0.111728663,0.097075724,0.841508435,1.012889362
KEGG_PATHWAY,hsa05135,Yersinia infection,16,2.133333333,0.013187646,"4790, 9475, 5880, 10095, 10094, 10097, 10096, 29108, 10458, 10109, 2335, 1432, 998, 834, 5603, 5879",476,137,8164,2.00306692,0.982560007,0.111728663,0.097075724,1.002210621,1.012889362
KEGG_PATHWAY,hsa05415,Diabetic cardiomyopathy,21,2.8,0.014294889,"5580, 7384, 4790, 5880, 5499, 183, 142, 4728, 1432, 1376, 2673, 5501, 1509, 7417, 4513, 5603, 5879, 2936, 4702, 4318, 1537",476,203,8164,1.774268328,0.987616668,0.117479354,0.102072226,0.827224209,0.991092414
KEGG_PATHWAY,hsa05162,Measles,16,2.133333333,0.014922434,"4790, 6773, 6772, 6774, 1965, 3306, 3304, 103, 3303, 598, 3312, 5610, 4940, 4599, 4478, 8717",476,139,8164,1.974245813,0.989802804,0.117479354,0.102072226,0.981301631,0.991092414
KEGG_PATHWAY,hsa05203,Viral carcinogenesis,21,2.8,0.01502195,"3190, 4790, 7534, 6774, 9093, 27044, 1654, 2885, 1642, 998, 5610, 81, 5315, 5700, 7529, 5879, 10971, 718, 8717, 1108, 87",476,204,8164,1.765570934,0.990112227,0.117479354,0.102072226,0.820134784,0.991092414
KEGG_PATHWAY,hsa00620,Pyruvate metabolism,8,1.066666667,0.017958283,"10327, 3939, 84532, 4200, 5315, 2739, 4191, 2271",476,47,8164,2.91936349,0.996022311,0.136931904,0.118973622,1.545653852,0.924549317
KEGG_PATHWAY,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,10,1.333333333,0.0194859,"4790, 1445, 1432, 523, 998, 525, 526, 529, 5603, 5879",476,70,8164,2.450180072,0.997525872,0.144956086,0.125945452,1.292887782,0.899817511
KEGG_PATHWAY,hsa00280,"Valine, leucine and isoleucine degradation",8,1.066666667,0.02000717,"64087, 36, 259307, 1962, 587, 18, 3155, 3030",476,48,8164,2.858543417,0.9978963,0.145290166,0.126235718,1.515280203,0.898817745
KEGG_PATHWAY,hsa04520,Adherens junction,10,1.333333333,0.021209422,"10458, 5880, 1500, 998, 81, 4008, 52, 5879, 8826, 87",476,71,8164,2.415670494,0.998553285,0.150438921,0.130709227,1.272423679,0.883693754
KEGG_PATHWAY,hsa05010,Alzheimer disease,33,4.4,0.024561628,"7384, 4790, 5685, 7280, 1020, 5717, 4728, 5719, 203068, 60673, 1452, 5610, 89953, 7417, 5714, 4702, 1537, 5690, 7277, 10381, 10383, 5706, 1965, 5708, 5709, 823, 5700, 7846, 824, 5701, 4513, 5702, 5705",476,384,8164,1.47393645,0.999491899,0.166561157,0.144717071,0.559674323,0.839480236
KEGG_PATHWAY,hsa01232,Nucleotide metabolism,11,1.466666667,0.025120699,"6240, 353, 131870, 51727, 1841, 50484, 203, 1890, 4830, 4831, 84284",476,85,8164,2.219574889,0.999573412,0.166561157,0.144717071,1.150283386,0.839480236
KEGG_PATHWAY,hsa04610,Complement and coagulation cascades,11,1.466666667,0.025120699,"2, 5265, 720, 721, 2244, 2266, 5104, 2243, 3075, 629, 718",476,85,8164,2.219574889,0.999573412,0.166561157,0.144717071,1.150283386,0.839480236
KEGG_PATHWAY,hsa04210,Apoptosis,15,2,0.026422412,"7277, 4790, 4001, 27429, 142, 1965, 84823, 598, 1520, 823, 1509, 7846, 824, 839, 8717",476,136,8164,1.891683144,0.999716193,0.171464587,0.148977428,0.919670458,0.826879528
KEGG_PATHWAY,hsa00030,Pentose phosphate pathway,6,0.8,0.027835161,"2203, 226, 25796, 5226, 6888, 7086",476,30,8164,3.430252101,0.999817748,0.176869251,0.153673284,1.778314609,0.813401628
KEGG_PATHWAY,hsa05133,Pertussis,10,1.333333333,0.031494816,"929, 4790, 720, 1432, 721, 834, 29108, 5603, 1072, 718",476,76,8164,2.256744803,0.999942311,0.196039158,0.170329105,1.174243285,0.768711136
KEGG_PATHWAY,hsa01240,Biosynthesis of cofactors,16,2.133333333,0.032435137,"51727, 5373, 5498, 7358, 6697, 80308, 29926, 29925, 7372, 10327, 587, 203, 4522, 4830, 79717, 4831",476,153,8164,1.79359587,0.999957103,0.197854336,0.171906226,0.842854861,0.764708394
KEGG_PATHWAY,hsa04721,Synaptic vesicle cycle,10,1.333333333,0.036442388,"4905, 1785, 1213, 523, 8775, 525, 526, 160, 529, 163",476,78,8164,2.198879552,0.999987903,0.217939772,0.189357507,1.13676858,0.722717473
KEGG_PATHWAY,hsa05017,Spinocerebellar ataxia,15,2,0.038321923,"5690, 5685, 5706, 5717, 5708, 5719, 5709, 10528, 60673, 5700, 7417, 5701, 5702, 5714, 5705",476,143,8164,1.79908327,0.999993331,0.224772818,0.195294415,0.847261963,0.709310176
KEGG_PATHWAY,hsa04621,NOD-like receptor signaling pathway,18,2.4,0.039068955,"5580, 4790, 6773, 7158, 6772, 29108, 3320, 2634, 2633, 3326, 598, 1432, 834, 7205, 4940, 7417, 5603, 10059",476,184,8164,1.677840701,0.999994738,0.224830777,0.195344773,0.746605749,0.709198205
KEGG_PATHWAY,hsa00983,Drug metabolism - other enzymes,10,1.333333333,0.041897715,"6240, 51727, 50484, 9446, 1890, 9, 4830, 4831, 2947, 7372",476,80,8164,2.143907563,0.999997859,0.2366445,0.205609156,1.100242704,0.68695755
KEGG_PATHWAY,hsa00240,Pyrimidine metabolism,8,1.066666667,0.049924858,"6240, 51727, 1841, 50484, 1890, 4830, 4831, 7372",476,58,8164,2.365691104,0.999999835,0.276856028,0.240547041,1.242261709,0.618799981
KEGG_PATHWAY,hsa04666,Fc gamma R-mediated phagocytosis,11,1.466666667,0.054822625,"5580, 10109, 5880, 1785, 10095, 10094, 10097, 10096, 998, 1072, 5879",476,97,8164,1.944988305,0.999999966,0.293349133,0.254877116,0.95976148,0.593669156
KEGG_PATHWAY,hsa03015,mRNA surveillance pathway,11,1.466666667,0.054822625,"2107, 7919, 10914, 5499, 124540, 26986, 5501, 23435, 5528, 22985, 5529",476,97,8164,1.944988305,0.999999966,0.293349133,0.254877116,0.95976148,0.593669156
KEGG_PATHWAY,hsa04915,Estrogen signaling pathway,14,1.866666667,0.057856305,"5580, 3880, 3320, 7184, 3306, 3304, 3326, 2885, 3303, 3312, 2288, 1509, 3875, 4318",476,138,8164,1.73998295,0.999999987,0.304244364,0.264343464,0.799073169,0.577831423
KEGG_PATHWAY,hsa05145,Toxoplasmosis,12,1.6,0.060608873,"3306, 4790, 3304, 598, 3303, 6772, 1432, 3312, 6774, 3122, 5603, 240",476,112,8164,1.837635054,0.999999995,0.313317053,0.272226292,0.877850282,0.565069932
KEGG_PATHWAY,hsa04670,Leukocyte transendothelial migration,12,1.6,0.06712065,"9475, 7430, 5880, 1500, 1432, 998, 81, 4478, 5603, 5879, 4318, 87",476,114,8164,1.805395843,0.999999999,0.332655727,0.289028746,0.852315191,0.539058961
KEGG_PATHWAY,hsa00230,Purine metabolism,13,1.733333333,0.068581086,"6240, 131870, 5198, 9060, 471, 353, 10606, 50484, 203, 4830, 4831, 2618, 84284",476,128,8164,1.741924895,1,0.332655727,0.289028746,0.800682422,0.539058961
KEGG_PATHWAY,hsa00650,Butanoate metabolism,5,0.666666667,0.068712494,"1962, 622, 18, 3155, 3030",476,27,8164,3.176159353,1,0.332655727,0.289028746,1.667283297,0.539058961
KEGG_PATHWAY,hsa04966,Collecting duct acid secretion,5,0.666666667,0.068712494,"760, 523, 525, 526, 529",476,27,8164,3.176159353,1,0.332655727,0.289028746,1.667283297,0.539058961
KEGG_PATHWAY,hsa00270,Cysteine and methionine metabolism,7,0.933333333,0.073993676,"259307, 1786, 3939, 587, 113675, 191, 4191",476,51,8164,2.354094579,1,0.350108261,0.304192424,1.235172284,0.516851606
KEGG_PATHWAY,hsa00740,Riboflavin metabolism,3,0.4,0.074905531,"80308, 52, 53",476,8,8164,6.431722689,1,0.350108261,0.304192424,2.685205204,0.516851606
KEGG_PATHWAY,hsa03010,Ribosome,15,2,0.075761132,"6175, 6124, 65003, 6189, 6222, 6159, 65005, 63875, 51081, 6150, 6204, 9801, 51116, 11222, 29074",476,158,8164,1.628284225,1,0.350108261,0.304192424,0.703352551,0.516851606
KEGG_PATHWAY,hsa04142,Lysosome,13,1.733333333,0.08221556,"162, 2548, 2720, 950, 1213, 1520, 1200, 427, 1509, 4668, 3988, 53, 2517",476,132,8164,1.689139292,1,0.374264864,0.325180947,0.756288302,0.487874909
KEGG_PATHWAY,hsa04071,Sphingolipid signaling pathway,12,1.6,0.085318922,"4790, 9475, 5880, 1432, 29956, 427, 1509, 5603, 5879, 5528, 5529, 8717",476,119,8164,1.729538874,1,0.382680458,0.332492857,0.790387441,0.47821768
KEGG_PATHWAY,hsa04216,Ferroptosis,6,0.8,0.087464233,"2512, 7018, 7417, 3162, 5094, 10533",476,41,8164,2.509940562,1,0.38661726,0.335913357,1.3276532,0.473772727
KEGG_PATHWAY,hsa04657,IL-17 signaling pathway,10,1.333333333,0.095433763,"4790, 3326, 1432, 3320, 6426, 5603, 727897, 4318, 7184, 8717",476,94,8164,1.824602181,1,0.41581854,0.361284961,0.867581947,0.442150116
KEGG_PATHWAY,hsa04512,ECM-receptor interaction,28,2.848423194,4.34E-13,"6696, 7148, 1284, 1282, 3913, 3914, 3339, 3915, 3918, 284217, 3674, 3675, 3655, 3910, 3911, 3912, 7450, 3690, 3691, 6385, 3672, 131873, 1293, 1291, 3909, 3688, 1605, 948",486,88,8164,-5.344930789,1.40E-10,1.40E-10,1.31E-10,-2.418171267,9.882728704
KEGG_PATHWAY,hsa04510,Focal adhesion,35,3.560528993,2.19E-08,"6696, 2909, 7148, 1284, 1282, 8394, 3480, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 5578, 3675, 5579, 3655, 3910, 3911, 1956, 3912, 7450, 3690, 3691, 5894, 3672, 131873, 1293, 5291, 1291, 3909, 10000, 3688, 7409",486,201,8164,-2.925086502,7.04E-06,3.52E-06,3.30E-06,-1.548479289,5.48148606
KEGG_PATHWAY,hsa05222,Small cell lung cancer,20,2.034587996,1.41E-06,"7157, 1284, 1282, 5291, 3913, 3914, 3915, 1147, 3918, 284217, 3909, 10000, 3674, 3675, 317, 3655, 3688, 3910, 3911, 3912",486,92,8164,-3.651816067,4.52E-04,1.42E-04,1.33E-04,-1.868614102,3.876148359
KEGG_PATHWAY,hsa05146,Amoebiasis,21,2.136317396,1.76E-06,"5273, 4583, 5332, 1284, 1282, 5291, 383, 3913, 3914, 3915, 1511, 3918, 284217, 3909, 733, 5578, 5579, 6317, 3910, 3911, 3912",486,102,8164,-3.458484628,5.67E-04,1.42E-04,1.33E-04,-1.790140044,3.876148359
KEGG_PATHWAY,hsa05165,Human papillomavirus infection,41,4.170905392,1.19E-05,"9223, 6696, 7148, 1284, 1282, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 3675, 3655, 3996, 5515, 3910, 3911, 1956, 3955, 3912, 50617, 7450, 3690, 3691, 7157, 5894, 3672, 131873, 1293, 9296, 5291, 1291, 3107, 3105, 1147, 56288, 545, 3909, 10000, 3688",486,331,8164,-2.080762871,0.003809348,7.63E-04,7.16E-04,-1.057112561,3.145086978
KEGG_PATHWAY,hsa03008,Ribosome biogenesis in eukaryotes,20,2.034587996,1.91E-05,"3692, 29889, 166378, 54464, 1459, 10436, 27341, 23160, 10813, 55341, 55127, 84128, 10607, 51068, 55813, 55505, 10199, 134430, 5822, 10885",486,109,8164,-3.082266772,0.006124345,0.001023853,9.60E-04,-1.623991733,3.017728767
KEGG_PATHWAY,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,16,1.627670397,3.76E-05,"3690, 3691, 3672, 781, 1756, 1832, 3728, 1674, 284217, 3674, 3675, 3655, 3688, 1605, 5318, 1824",486,77,8164,-3.490567046,0.012046023,0.001731277,0.001623744,-1.803461423,2.789482441
KEGG_PATHWAY,hsa04146,Peroxisome,16,1.627670397,8.08E-05,"2180, 8443, 7498, 5190, 2182, 5194, 54677, 215, 5830, 55825, 4598, 11001, 84188, 847, 26061, 51703",486,82,8164,-3.277727592,0.02567421,0.003251062,0.003049132,-1.712695959,2.515823774
KEGG_PATHWAY,hsa01100,Metabolic pathways,125,12.71617497,1.07E-04,"8776, 8897, 9107, 8654, 3242, 6470, 2944, 2822, 54995, 2146, 875, 5137, 79814, 51004, 11343, 641371, 8424, 10020, 157506, 27010, 2953, 51251, 2677, 762, 125, 246, 79644, 1586, 126, 249, 767, 85365, 84274, 197257, 349565, 11041, 9524, 5168, 29922, 8790, 8394, 4907, 23382, 1595, 55627, 3930, 31, 32, 51703, 2180, 50617, 35, 5298, 9415, 5332, 5291, 383, 2182, 10249, 283459, 2731, 80896, 4598, 9942, 8972, 2592, 2591, 7083, 6390, 2589, 2346, 3158, 952, 3157, 4128, 4129, 3291, 7378, 7498, 23498, 23411, 132789, 440, 2877, 686, 2356, 10905, 5742, 4257, 6713, 847, 5625, 80150, 8871, 65220, 8875, 23464, 653689, 64419, 3613, 216, 217, 1719, 978, 10157, 10797, 10555, 5096, 8644, 5091, 9296, 5095, 1723, 79586, 100, 10449, 2653, 55312, 2530, 2939, 2938, 10840, 4833, 84890, 8639",486,1540,8164,-1.363502752,0.034014235,0.003844925,0.003606109,-0.447317612,2.44296115
KEGG_PATHWAY,hsa05145,Toxoplasmosis,18,1.831129196,3.02E-04,"3123, 2770, 3913, 3914, 3915, 3127, 1147, 3918, 284217, 3909, 10000, 3654, 3655, 3688, 3910, 10454, 3911, 3912",486,112,8164,-2.69973545,0.092568342,0.009712237,0.009108993,-1.432818043,2.040529632
KEGG_PATHWAY,hsa04151,PI3K-Akt signaling pathway,38,3.865717192,5.15E-04,"9223, 6696, 7148, 1284, 2790, 1282, 3480, 3913, 3914, 3915, 2247, 3918, 284217, 3674, 5159, 5578, 3675, 3655, 5515, 2309, 3910, 3911, 1956, 3912, 7450, 3690, 3691, 7157, 5894, 3672, 131873, 1293, 5291, 1291, 1147, 3909, 10000, 3688",486,354,8164,-1.803213132,0.15292361,0.015083785,0.014146904,-0.850569927,1.849338594
KEGG_PATHWAY,hsa00983,Drug metabolism - other enzymes,14,1.424211597,7.88E-04,"7378, 4353, 7498, 1066, 29922, 653689, 7083, 2944, 2953, 4257, 978, 2939, 2938, 4833",486,80,8164,-2.939711934,0.224108632,0.021136901,0.01982405,-1.555674791,1.702807616
