Category,Term,TermName,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR,Log2E,Log10FDR
KEGG_PATHWAY,hsa05169,Epstein-Barr virus infection,35,4.117647059,8.90E-07,"9861, 6890, 6892, 6773, 6772, 6774, 3123, 3122, 5717, 5718, 5719, 1432, 953, 5610, 811, 4940, 9636, 836, 5714, 5879, 2923, 581, 5706, 5708, 5709, 3106, 567, 5700, 5701, 54205, 5702, 5603, 5704, 5705, 8717",564,202,8164,2.508075276,2.75E-04,2.27E-05,2.02E-05,1.326580649,4.694648631
KEGG_PATHWAY,hsa05132,Salmonella infection,40,4.705882353,9.39E-07,"929, 10092, 6993, 10095, 10094, 10097, 10096, 29108, 3320, 7280, 64837, 7184, 375, 203068, 1432, 998, 89953, 7879, 5216, 836, 4646, 5879, 6188, 7277, 10381, 10383, 64746, 581, 7295, 2317, 23191, 2316, 10109, 3326, 1785, 54205, 5603, 11258, 8717, 2318",564,249,8164,2.325329688,2.90E-04,2.27E-05,2.02E-05,1.217435278,4.694648631
KEGG_PATHWAY,hsa00051,Fructose and mannose metabolism,13,1.529411765,9.55E-07,"5373, 7167, 5211, 3101, 3098, 29926, 29925, 231, 2203, 226, 2762, 5214, 5208",564,33,8164,5.702342575,2.95E-04,2.27E-05,2.02E-05,2.511554713,4.694648631
KEGG_PATHWAY,hsa04145,Phagosome,29,3.411764706,1.33E-06,"929, 6890, 3123, 3122, 7280, 3916, 203068, 811, 7879, 5879, 10952, 718, 9554, 7057, 7277, 10381, 11151, 7037, 10383, 23673, 3106, 1520, 523, 821, 3685, 526, 3920, 529, 3689",564,152,8164,2.761711459,4.11E-04,2.93E-05,2.61E-05,1.465562596,4.583359493
KEGG_PATHWAY,hsa05134,Legionellosis,16,1.882352941,4.60E-06,"929, 9554, 5861, 29108, 375, 3304, 3303, 3312, 7415, 1917, 836, 1937, 1915, 54205, 3689, 718",564,57,8164,4.063207665,0.001421869,9.49E-05,8.44E-05,2.022619101,4.073657553
KEGG_PATHWAY,hsa05014,Amyotrophic lateral sclerosis,49,5.764705882,8.38E-06,"9861, 6432, 5861, 7280, 64837, 310, 203068, 4928, 598, 4686, 5216, 836, 10452, 1537, 10381, 10383, 5706, 2876, 1347, 5708, 5709, 2475, 5700, 54205, 5701, 5702, 5704, 5903, 5705, 5683, 5685, 5717, 5718, 5719, 1432, 7415, 89953, 7416, 5714, 5879, 4704, 7277, 23435, 581, 1965, 4513, 5603, 11258, 3309",564,364,8164,1.94858156,0.002586737,1.62E-04,1.44E-04,0.962424318,3.841637508
KEGG_PATHWAY,hsa05012,Parkinson disease,39,4.588235294,1.23E-05,"9861, 9246, 5683, 5685, 7280, 292, 64837, 5717, 5718, 5719, 203068, 598, 10131, 89953, 7417, 836, 7317, 7416, 5714, 1537, 4704, 7277, 10381, 10383, 581, 7295, 5706, 1965, 1347, 5708, 5709, 5700, 5701, 4513, 54205, 5702, 5704, 3309, 5705",564,266,8164,2.122300432,0.003782816,2.23E-04,1.98E-04,1.085628898,3.70333481
KEGG_PATHWAY,hsa00052,Galactose metabolism,11,1.294117647,2.65E-05,"2548, 231, 55276, 2720, 5211, 2683, 3101, 5214, 2582, 130589, 3098",564,31,8164,5.136353237,0.008148673,4.55E-04,4.05E-04,2.360744423,3.392544977
KEGG_PATHWAY,hsa01200,Carbon metabolism,22,2.588235294,3.21E-05,"5230, 7167, 5211, 5223, 4200, 113675, 25796, 2023, 3101, 3098, 4191, 3417, 2203, 84532, 226, 5214, 5226, 5315, 6888, 51, 2539, 3418",564,115,8164,2.769164354,0.009870035,5.22E-04,4.65E-04,1.469450682,3.332547047
KEGG_PATHWAY,hsa00010,Glycolysis / Gluconeogenesis,16,1.882352941,3.79E-05,"5230, 7167, 5211, 5223, 2023, 3101, 130589, 3098, 10327, 55276, 3939, 2203, 84532, 226, 5214, 5315",564,67,8164,3.456758759,0.011635866,5.85E-04,5.21E-04,1.789419924,3.283162277
KEGG_PATHWAY,hsa05131,Shigellosis,35,4.117647059,7.58E-05,"5580, 929, 10092, 7323, 10095, 7322, 10094, 10097, 10096, 3101, 29108, 375, 598, 1432, 3059, 998, 5216, 7416, 5879, 718, 7334, 7335, 3098, 7094, 581, 10109, 2017, 2475, 81, 823, 54205, 11335, 5603, 8717, 87",564,247,8164,2.051138485,0.023139477,0.001114786,9.92E-04,1.0364249,3.003488328
KEGG_PATHWAY,hsa04144,Endocytosis,35,4.117647059,1.05E-04,"10092, 10095, 10094, 10097, 10096, 375, 377, 378, 1213, 3312, 832, 58533, 998, 7879, 9559, 8729, 10015, 5119, 9135, 7037, 9798, 11031, 6642, 57132, 160, 7251, 163, 27131, 10109, 3106, 3304, 3303, 1785, 55737, 829",564,251,8164,2.018451019,0.031827645,0.00145871,0.001298204,1.013248578,2.886657057
KEGG_PATHWAY,hsa05017,Spinocerebellar ataxia,24,2.823529412,1.09E-04,"9861, 5683, 9698, 5685, 10939, 292, 5706, 5717, 5718, 5708, 5719, 5709, 488, 10528, 2475, 5700, 7417, 5701, 7416, 54205, 5702, 5714, 5704, 5705",564,143,8164,2.429400387,0.032995511,0.00145871,0.001298204,1.280600279,2.886657057
KEGG_PATHWAY,hsa05016,Huntington disease,40,4.705882353,1.27E-04,"9861, 5683, 5685, 7280, 292, 3064, 64837, 5717, 5718, 5719, 203068, 1213, 89953, 7417, 836, 7416, 5714, 1537, 4704, 7277, 10381, 10383, 160, 581, 163, 7052, 5706, 1347, 5708, 2876, 5709, 2475, 5700, 5701, 4513, 54205, 5702, 11258, 5704, 5705",564,306,8164,1.89218004,0.038476379,0.001634736,0.001454862,0.920049367,2.837178199
KEGG_PATHWAY,hsa05022,Pathways of neurodegeneration - multiple diseases,53,6.235294118,5.34E-04,"9861, 5861, 7280, 64837, 203068, 598, 1452, 10131, 7317, 836, 10452, 1537, 10381, 10383, 5706, 2876, 1347, 5708, 5709, 488, 2475, 5700, 54205, 5701, 5702, 5704, 5705, 9246, 5683, 5685, 292, 3064, 5717, 5718, 5719, 1432, 7415, 89953, 7417, 7416, 5714, 5879, 4704, 7277, 23435, 581, 1965, 3028, 823, 4513, 5603, 11258, 3309",564,476,8164,1.611731927,0.15204908,0.006595541,0.005869818,0.688611806,2.231375364
KEGG_PATHWAY,hsa03030,DNA replication,10,1.176470588,5.77E-04,"4172, 4174, 4175, 4176, 5111, 5984, 6117, 5424, 6119, 4171",564,36,8164,4.020882585,0.16345112,0.006862261,0.006107191,2.007512208,2.214158497
KEGG_PATHWAY,hsa03060,Protein export,8,0.941176471,6.61E-04,"58477, 6730, 6726, 23478, 6728, 10952, 3309, 6727",564,23,8164,5.03484428,0.184864751,0.007567913,0.006735197,2.331947159,2.171649697
KEGG_PATHWAY,hsa00030,Pentose phosphate pathway,9,1.058823529,7.32E-04,"55276, 2203, 5211, 226, 25796, 5214, 5226, 6888, 2539",564,30,8164,4.342553191,0.202598322,0.008082636,0.007193285,2.11854352,2.143072732
KEGG_PATHWAY,hsa05230,Central carbon metabolism in cancer,14,1.647058824,8.58E-04,"9123, 5211, 5223, 6510, 3101, 2064, 3098, 3417, 3939, 2475, 5214, 5315, 2539, 3418",564,70,8164,2.895035461,0.232928061,0.009140032,0.008134333,1.53358102,2.089678053
KEGG_PATHWAY,hsa01230,Biosynthesis of amino acids,14,1.647058824,0.001666311,"5230, 7167, 5211, 5223, 113675, 2023, 3417, 226, 5214, 5831, 5315, 5832, 6888, 3418",564,75,8164,2.702033097,0.402690383,0.017163007,0.015274521,1.434045346,1.8160324
KEGG_PATHWAY,hsa05100,Bacterial invasion of epithelial cells,14,1.647058824,0.002130884,"10092, 10095, 10094, 10097, 10096, 10109, 2017, 1785, 1213, 2335, 3059, 998, 999, 5879",564,77,8164,2.631850419,0.482706857,0.021240098,0.018903,1.396077496,1.723469266
KEGG_PATHWAY,hsa04530,Tight junction,23,2.705882353,0.002817572,"7277, 7430, 10092, 10095, 5111, 10094, 10097, 10096, 2064, 4629, 10109, 2017, 3059, 998, 5962, 3993, 81, 4478, 5879, 4637, 3308, 4627, 87",564,169,8164,1.969994544,0.581826417,0.027207182,0.024213511,0.978191634,1.615942233
KEGG_PATHWAY,hsa04142,Lysosome,19,2.235294118,0.004014677,"5660, 1176, 1174, 162, 2548, 1777, 8907, 3916, 2720, 950, 1213, 1520, 1200, 1509, 3920, 4668, 3988, 53, 10577",564,132,8164,2.083548248,0.711491865,0.037591974,0.03345564,1.059042508,1.475530658
KEGG_PATHWAY,hsa04216,Ferroptosis,9,1.058823529,0.006114299,"2512, 6520, 7037, 10162, 2495, 7417, 3162, 5094, 10533",564,41,8164,3.177477945,0.849699412,0.055568191,0.049453891,1.667882111,1.305799533
KEGG_PATHWAY,hsa03015,mRNA surveillance pathway,15,1.764705882,0.006407044,"11051, 9775, 5499, 124540, 26986, 23435, 22985, 2107, 7919, 10914, 55308, 4686, 79869, 5976, 5528",564,97,8164,2.23842948,0.86277674,0.055660833,0.04953634,1.162486868,1.305076084
KEGG_PATHWAY,hsa00510,N-Glycan biosynthesis,10,1.176470588,0.006484757,"6185, 201595, 7841, 1650, 54344, 2683, 8813, 6184, 1603, 3703",564,50,8164,2.895035461,0.866053561,0.055660833,0.04953634,1.53358102,1.305076084
KEGG_PATHWAY,hsa03013,Nucleocytoplasmic transport,16,1.882352941,0.006970672,"11260, 9775, 22985, 55161, 3837, 10527, 4928, 7919, 55308, 4686, 7514, 1917, 5976, 1915, 5901, 5903",564,108,8164,2.144470712,0.884845411,0.058214528,0.051809046,1.100621613,1.285594405
KEGG_PATHWAY,hsa01100,Metabolic pathways,130,15.29411765,0.007335071,"7167, 7841, 9061, 191, 9060, 471, 231, 2548, 353, 4048, 10135, 84284, 64841, 4860, 29956, 2683, 3098, 240, 1347, 259307, 51495, 523, 55577, 644, 2673, 8813, 526, 529, 10423, 4597, 4191, 29926, 29925, 3417, 3939, 2203, 2720, 60496, 55748, 5831, 79717, 5315, 5832, 6888, 80142, 5834, 3418, 5211, 7358, 1890, 2582, 130589, 5050, 201595, 3028, 8833, 4513, 2618, 5208, 79709, 3703, 47, 5223, 6675, 3163, 3162, 2194, 283209, 1650, 953, 5973, 5214, 51, 52, 2628, 53, 1537, 64087, 51727, 5230, 5351, 5198, 8985, 80308, 25796, 7372, 2876, 81888, 50484, 51056, 5226, 54205, 113675, 9446, 3101, 51060, 1312, 2762, 22929, 5238, 4942, 1717, 4668, 4704, 4282, 5130, 131870, 6185, 50814, 5373, 5498, 23474, 2023, 6184, 10327, 4837, 54187, 55276, 1841, 10606, 84532, 622, 226, 54344, 10728, 4830, 4831, 2936, 2539, 1603",564,1540,8164,1.221930552,0.897191821,0.059645708,0.053082749,0.289162292,1.275046594
KEGG_PATHWAY,hsa05152,Tuberculosis,22,2.588235294,0.012072149,"929, 11151, 6772, 4046, 3123, 3122, 581, 3916, 972, 1520, 3313, 1432, 3929, 1509, 7879, 836, 54205, 5603, 3689, 3920, 718, 8717",564,180,8164,1.769188337,0.976552542,0.095648563,0.085124126,0.823087637,1.069947334
KEGG_PATHWAY,hsa05205,Proteoglycans in cancer,24,2.823529412,0.013849047,"7057, 7430, 6774, 5499, 2064, 2317, 2316, 27250, 1655, 2017, 2885, 2335, 1432, 3059, 2475, 3685, 998, 5962, 4478, 836, 5603, 5879, 8826, 2318",564,205,8164,1.694654904,0.986556565,0.106983885,0.095212196,0.760991516,1.021307418
KEGG_PATHWAY,hsa00480,Glutathione metabolism,10,1.176470588,0.015188819,"3417, 2876, 51056, 50484, 9446, 5226, 2936, 2539, 51060, 3418",564,57,8164,2.53950479,0.99116782,0.114471833,0.101876227,1.344547195,0.991927148
KEGG_PATHWAY,hsa05416,Viral myocarditis,10,1.176470588,0.020801396,"3106, 5880, 1982, 1981, 3123, 3122, 836, 54205, 3689, 5879",564,60,8164,2.412529551,0.998489667,0.153038844,0.136199618,1.270546614,0.86582411
KEGG_PATHWAY,hsa05417,Lipid and atherosclerosis,24,2.823529412,0.023148703,"929, 6774, 29108, 3320, 581, 7184, 1965, 3304, 3326, 3303, 598, 335, 1432, 3929, 3312, 337, 998, 836, 54205, 5603, 5879, 839, 3309, 3308",564,215,8164,1.615833746,0.999280562,0.163138295,0.145187803,0.692278766,0.838069867
KEGG_PATHWAY,hsa05010,Alzheimer disease,38,4.470588235,0.023230048,"9861, 5683, 5685, 7280, 292, 64837, 5717, 5718, 5719, 203068, 1452, 5610, 89953, 7417, 836, 7416, 5714, 1537, 4704, 7277, 10381, 10383, 5706, 1965, 1347, 5708, 5709, 3028, 488, 2475, 823, 5700, 5701, 4513, 54205, 5702, 5704, 5705",564,384,8164,1.432439421,0.999298839,0.163138295,0.145187803,0.518474128,0.838069867
KEGG_PATHWAY,hsa04217,Necroptosis,19,2.235294118,0.025288223,"6773, 6772, 6774, 29108, 3320, 2495, 57132, 292, 581, 142, 2512, 3326, 5610, 823, 7417, 7416, 5834, 5119, 8717",564,159,8164,1.729738169,0.999634616,0.173645797,0.15453914,0.790553673,0.810961509
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,24,2.823529412,0.026718609,"7430, 10092, 5880, 10095, 10094, 10097, 10096, 5499, 1072, 23191, 4629, 10109, 2335, 3685, 998, 5962, 81, 4478, 5216, 3689, 5879, 8826, 4627, 87",564,218,8164,1.593597501,0.999767902,0.179479354,0.159730817,0.67228729,0.796611287
KEGG_PATHWAY,hsa05162,Measles,17,2,0.029405157,"6773, 6772, 6774, 581, 1965, 3304, 103, 3303, 598, 3312, 5610, 4940, 4599, 4478, 836, 54205, 8717",564,139,8164,1.770345426,0.999901205,0.191720627,0.170625153,0.824030883,0.767956946
KEGG_PATHWAY,hsa00230,Purine metabolism,16,1.882352941,0.029781845,"131870, 5198, 4860, 9061, 9060, 471, 353, 55276, 10606, 50484, 953, 4830, 8833, 4831, 2618, 84284",564,128,8164,1.809397163,0.999912372,0.191720627,0.170625153,0.855509115,0.767956946
KEGG_PATHWAY,hsa01232,Nucleotide metabolism,12,1.411764706,0.031019024,"353, 131870, 51727, 1841, 50484, 4860, 953, 1890, 4830, 8833, 4831, 84284",564,85,8164,2.043554443,0.999940924,0.195609761,0.174086357,1.031080679,0.759235263
KEGG_PATHWAY,hsa05170,Human immunodeficiency virus 1 infection,23,2.705882353,0.034987693,"6890, 6892, 5880, 25939, 1174, 162, 8450, 1072, 581, 8907, 3106, 1642, 598, 1432, 567, 2475, 811, 836, 54205, 5603, 5879, 2923, 8717",564,212,8164,1.570420179,0.999983379,0.212118731,0.188778806,0.651150616,0.724046765
KEGG_PATHWAY,hsa05133,Pertussis,11,1.294117647,0.035009888,"929, 720, 1432, 721, 29108, 836, 5603, 3689, 1072, 717, 718",564,76,8164,2.095091452,0.999983497,0.212118731,0.188778806,1.06701322,0.724046765
KEGG_PATHWAY,hsa03018,RNA degradation,11,1.294117647,0.044038751,"131870, 51691, 3313, 5211, 28960, 2023, 5214, 26986, 11157, 27258, 57819",564,79,8164,2.015531017,0.999999096,0.261691807,0.232897239,1.011159985,0.63283566
KEGG_PATHWAY,hsa05164,Influenza A,19,2.235294118,0.047128411,"6773, 6772, 3123, 3122, 29108, 292, 581, 1965, 4928, 3337, 103, 5610, 7514, 4940, 4599, 836, 7416, 54205, 8717",564,171,8164,1.608353034,0.999999668,0.274767528,0.244534208,0.685584113,0.611660379
KEGG_PATHWAY,hsa00513,Various types of N-glycan biosynthesis,7,0.823529412,0.048922303,"6185, 201595, 1650, 2683, 6184, 1603, 3703",564,39,8164,2.598108747,0.999999814,0.279944287,0.249141356,1.377461818,0.603554176
KEGG_PATHWAY,hsa04520,Adherens junction,10,1.176470588,0.054002617,"5880, 998, 81, 999, 2064, 4008, 52, 5879, 8826, 87",564,71,8164,2.038757367,0.999999965,0.303396521,0.270013085,1.02769009,0.568615189
KEGG_PATHWAY,hsa04215,Apoptosis - multiple species,6,0.705882353,0.065829873,"57448, 598, 836, 54205, 581, 56616",564,32,8164,2.714095745,0.999999999,0.352827551,0.314005102,1.440471616,0.503063295
KEGG_PATHWAY,hsa03250,Viral life cycle - HIV-1,9,1.058823529,0.066454582,"25939, 51497, 7514, 79869, 4599, 10015, 5901, 7251, 5903",564,63,8164,2.067882472,0.999999999,0.352827551,0.314005102,1.048154192,0.503063295
KEGG_PATHWAY,hsa05415,Diabetic cardiomyopathy,21,2.470588235,0.066761329,"5580, 5880, 5499, 292, 183, 142, 1347, 488, 1432, 2475, 2673, 1509, 7417, 4513, 7416, 5603, 5879, 2936, 2539, 4704, 1537",564,203,8164,1.497432135,0.999999999,0.352827551,0.314005102,0.58249062,0.503063295
KEGG_PATHWAY,hsa05203,Viral carcinogenesis,21,2.470588235,0.069482126,"7534, 6774, 581, 27044, 3106, 1654, 2885, 1642, 998, 5610, 81, 5315, 5700, 836, 7529, 5879, 10971, 718, 8717, 1108, 87",564,204,8164,1.490091781,1,0.352827551,0.314005102,0.575401195,0.503063295
KEGG_PATHWAY,hsa04666,Fc gamma R-mediated phagocytosis,12,1.411764706,0.069502659,"5580, 10109, 5880, 10092, 1785, 10095, 10094, 10097, 10096, 998, 1072, 5879",564,97,8164,1.790743584,1,0.352827551,0.314005102,0.840558773,0.503063295
KEGG_PATHWAY,hsa03430,Mismatch repair,5,0.588235294,0.069652041,"5111, 5984, 6117, 5424, 6119",564,23,8164,3.146777675,1,0.352827551,0.314005102,1.653875253,0.503063295
KEGG_PATHWAY,hsa04066,HIF-1 signaling pathway,13,1.529411765,0.071569989,"5230, 7037, 5211, 6774, 2023, 3101, 2064, 3098, 3162, 3939, 226, 2475, 5214",564,109,8164,1.726397293,1,0.35669559,0.317447532,0.787764508,0.498328045
KEGG_PATHWAY,hsa05145,Toxoplasmosis,13,1.529411765,0.084002918,"6772, 6774, 3123, 3122, 240, 3304, 3303, 598, 1432, 3312, 836, 54205, 5603",564,112,8164,1.680154509,1,0.41201431,0.366679402,0.748593911,0.435713486
KEGG_PATHWAY,hsa00983,Drug metabolism - other enzymes,10,1.176470588,0.09839358,"51727, 50484, 9446, 8824, 1066, 1890, 4830, 8833, 4831, 7372",564,80,8164,1.809397163,1,0.465160845,0.413978099,0.855509115,0.383022634
KEGG_PATHWAY,hsa00500,Starch and sucrose metabolism,6,0.705882353,0.098767259,"2548, 283209, 55276, 3101, 3098, 5834",564,36,8164,2.412529551,1,0.465160845,0.413978099,1.270546614,0.383022634
KEGG_PATHWAY,hsa04512,ECM-receptor interaction,25,2.676659529,3.58E-11,"6696, 7148, 1284, 7060, 1282, 3913, 3914, 3339, 3915, 3918, 284217, 3674, 3655, 3910, 3911, 7450, 3690, 3691, 6385, 3672, 1291, 3909, 7448, 1605, 948",455,88,8164,-5.097402597,1.15E-08,1.15E-08,1.01E-08,-2.349762303,7.995678626
KEGG_PATHWAY,hsa04510,Focal adhesion,34,3.640256959,1.50E-08,"6696, 2909, 7148, 1284, 7060, 1282, 8394, 6093, 3913, 3914, 3915, 54776, 3918, 284217, 3674, 5159, 5578, 5579, 857, 3655, 3910, 3911, 1956, 7450, 3690, 3691, 5894, 3672, 1291, 3909, 83660, 10000, 7448, 208",455,201,8164,-3.035110163,4.81E-06,2.40E-06,2.13E-06,-1.601748882,5.671620397
KEGG_PATHWAY,hsa05418,Fluid shear stress and atherosclerosis,24,2.569593148,2.10E-06,"3690, 6385, 7157, 5563, 3551, 653689, 2944, 2953, 653361, 2952, 1147, 1003, 810, 4257, 10000, 3674, 4259, 208, 857, 8878, 5327, 2948, 2947, 2946",455,139,8164,-3.098047276,6.71E-04,1.89E-04,1.67E-04,-1.63135916,3.777283529
KEGG_PATHWAY,hsa05222,Small cell lung cancer,19,2.034261242,2.36E-06,"6256, 7157, 3551, 1284, 2272, 1282, 3913, 3914, 3915, 1147, 3918, 284217, 3909, 10000, 3674, 208, 3655, 3910, 3911",455,92,8164,-3.705590062,7.54E-04,1.89E-04,1.67E-04,-1.889703289,3.777283529
KEGG_PATHWAY,hsa01100,Metabolic pathways,125,13.38329764,3.81E-06,"8897, 4694, 9107, 8654, 3242, 2272, 6470, 593, 594, 2944, 2822, 54995, 2026, 2146, 875, 83594, 51004, 11343, 759, 95, 2948, 2947, 2946, 4329, 641371, 8424, 760, 2953, 51251, 2952, 762, 125, 246, 1586, 126, 249, 8659, 767, 84274, 197257, 349565, 4199, 5321, 29922, 8790, 8394, 5160, 771, 410, 4907, 23382, 55862, 55349, 3930, 5836, 32, 2180, 50617, 35, 5298, 38, 5332, 383, 10249, 3705, 79944, 669, 9942, 5860, 8972, 26873, 2592, 6390, 2346, 79611, 3158, 952, 3157, 1892, 6821, 4128, 4129, 7915, 3291, 7498, 1152, 23411, 132789, 2877, 2875, 443, 686, 10905, 5742, 4257, 4259, 847, 8871, 653689, 64419, 3613, 216, 217, 1719, 978, 10157, 4548, 10555, 5096, 8644, 5091, 9296, 5095, 79586, 100, 10449, 224, 2653, 55312, 2530, 51477, 10840, 4833, 3628, 8639",455,1540,8164,-1.456400742,0.001217271,2.44E-04,2.15E-04,-0.542407381,3.66756154
KEGG_PATHWAY,hsa00280,"Valine, leucine and isoleucine degradation",13,1.391862955,8.42E-06,"5096, 35, 38, 5095, 593, 594, 10449, 224, 3158, 1892, 3157, 217, 4329",455,48,8164,-4.85952381,0.002690216,4.49E-04,3.97E-04,-2.28081495,3.401209493
KEGG_PATHWAY,hsa05165,Human papillomavirus infection,38,4.068522484,3.37E-05,"9223, 6696, 7148, 1284, 7060, 1282, 472, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 3655, 3996, 3910, 3911, 1956, 50617, 7450, 3690, 3691, 7157, 5894, 3672, 3551, 9296, 1291, 23513, 1741, 3105, 1147, 56288, 3909, 10000, 7448, 208",455,331,8164,-2.05990505,0.010721238,0.001485777,0.001313984,-1.042577839,2.881409923
KEGG_PATHWAY,hsa05146,Amoebiasis,18,1.927194861,4.10E-05,"5273, 4583, 5332, 1284, 1282, 383, 3913, 3914, 3915, 1511, 3918, 284217, 3909, 5578, 5579, 6317, 3910, 3911",455,102,8164,-3.166386555,0.013028689,0.001485777,0.001313984,-1.662837392,2.881409923
KEGG_PATHWAY,hsa00640,Propanoate metabolism,10,1.070663812,4.18E-05,"594, 5096, 35, 79611, 1892, 55862, 4329, 32, 593, 5095",455,32,8164,-5.607142857,0.013283263,0.001485777,0.001313984,-2.487265827,2.881409923
KEGG_PATHWAY,hsa01524,Platinum drug resistance,14,1.498929336,1.65E-04,"7157, 2067, 653689, 472, 2944, 2953, 2952, 4257, 10000, 4259, 208, 2948, 2947, 2946",455,73,8164,-3.44109589,0.051325457,0.005268515,0.004659343,-1.782868095,2.331675318
KEGG_PATHWAY,hsa04070,Phosphatidylinositol signaling system,16,1.713062099,2.73E-04,"8871, 8897, 5298, 9107, 5332, 8394, 64419, 3705, 3613, 3709, 23262, 810, 5578, 5579, 3710, 3628",455,97,8164,-2.959646539,0.08355664,0.007873751,0.006963349,-1.56542489,2.157181838
