Category,Term,TermName,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR,Log2E,Log10FDR
KEGG_PATHWAY,hsa00562,Inositol phosphate metabolism,10,1.240694789,0.011914304,"8871, 3613, 5297, 8897, 5298, 5332, 8394, 4329, 64419, 10423",420,73,8164,-2.662752772,0.977618347,0.11802607,0.104622479,-1.412918485,0.980374995
KEGG_PATHWAY,hsa04510,Focal adhesion,27,3.349875931,1.13E-05,"2909, 7148, 1284, 1282, 8394, 3480, 3913, 3915, 1499, 284217, 5159, 857, 10298, 3910, 3911, 7450, 3690, 5894, 3672, 131873, 1293, 1292, 1291, 83660, 207, 208, 7409",420,201,8164,-2.61108742,0.003591468,7.20E-04,6.38E-04,-1.38465076,3.195272375
KEGG_PATHWAY,hsa04936,Alcoholic liver disease,19,2.357320099,3.28E-04,"34, 5571, 37, 23411, 2194, 29110, 224, 1499, 125, 126, 217, 207, 51422, 3654, 714, 208, 51, 31, 32",420,142,8164,-2.600871898,0.098792201,0.008000181,0.007091643,-1.378995343,2.149253134
KEGG_PATHWAY,hsa02010,ABC transporters,6,0.744416873,0.079029117,"6890, 4363, 215, 23456, 10257, 5825",420,45,8164,-2.591746032,1,0.384483606,0.340819853,-1.373924354,0.467475115
KEGG_PATHWAY,hsa04613,Neutrophil extracellular trap formation,25,3.101736973,3.67E-05,"8359, 3683, 291, 8370, 8294, 51564, 55506, 8365, 7450, 8366, 3690, 8363, 8364, 5332, 5894, 9555, 8367, 8368, 8361, 8362, 8360, 554313, 207, 208, 121504",420,190,8164,-2.55764411,0.011569474,0.001292968,0.001146132,-1.354815531,2.940765331
KEGG_PATHWAY,hsa04915,Estrogen signaling pathway,18,2.23325062,6.67E-04,"51806, 5332, 5894, 3881, 3860, 2771, 2770, 3858, 54474, 3709, 2289, 2773, 3861, 207, 208, 3875, 3857, 3868",420,138,8164,-2.535403727,0.19053306,0.015093492,0.013379405,-1.342215494,1.873563214
KEGG_PATHWAY,hsa04920,Adipocytokine signaling pathway,9,1.11662531,0.024246185,"2180, 5571, 8660, 51422, 207, 208, 8471, 948, 32",420,69,8164,-2.535403727,0.999582303,0.181312802,0.160722074,-1.342215494,0.793924473
KEGG_PATHWAY,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,10,1.240694789,0.016554821,"781, 1832, 3728, 3690, 1499, 489, 284217, 3672, 1605, 5318",420,77,8164,-2.524427953,0.994967319,0.138102056,0.122418541,-1.335956504,0.912152799
KEGG_PATHWAY,hsa00561,Glycerolipid metabolism,8,0.992555831,0.038529705,"57678, 224, 57016, 217, 11343, 10554, 253558, 10555",420,62,8164,-2.508141321,0.999996104,0.234883006,0.208208596,-1.326618639,0.681501345
KEGG_PATHWAY,hsa05322,Systemic lupus erythematosus,17,2.109181141,0.001560792,"8365, 8366, 8363, 8364, 8359, 8367, 9555, 8368, 8361, 8362, 8370, 8294, 8360, 554313, 55506, 714, 121504",420,136,8164,-2.429761905,0.390525195,0.029104185,0.025798978,-1.280814949,1.588397497
KEGG_PATHWAY,hsa00983,Drug metabolism - other enzymes,10,1.240694789,0.020816303,"2944, 3704, 2952, 7498, 4257, 1066, 29922, 4259, 4832, 4833",420,80,8164,-2.429761905,0.998729592,0.162198235,0.143778246,-1.280814949,0.842306819
KEGG_PATHWAY,hsa04211,Longevity regulating pathway,11,1.364764268,0.015392786,"5571, 8660, 57521, 51422, 207, 208, 23411, 847, 8471, 3480, 1977",420,89,8164,-2.402461209,0.99268229,0.138102056,0.122418541,-1.264513137,0.912152799
KEGG_PATHWAY,hsa04371,Apelin signaling pathway,17,2.109181141,0.001962363,"5571, 51806, 5332, 5894, 3991, 2771, 2770, 2790, 3709, 2773, 5346, 207, 6237, 51422, 208, 6548, 5327",420,139,8164,-2.377321,0.463495385,0.034559386,0.030634661,-1.249336718,1.513786921
KEGG_PATHWAY,hsa04914,Progesterone-mediated oocyte maturation,12,1.488833747,0.015132024,"64682, 2773, 5894, 8697, 2771, 29945, 51434, 2770, 5347, 207, 208, 3480",420,102,8164,-2.286834734,0.992041501,0.138102056,0.122418541,-1.193352108,0.912152799
KEGG_PATHWAY,hsa05146,Amoebiasis,12,1.488833747,0.015132024,"3913, 5273, 2767, 3915, 5332, 284217, 1284, 6317, 1282, 3910, 3911, 383",420,102,8164,-2.286834734,0.992041501,0.138102056,0.122418541,-1.193352108,0.912152799
KEGG_PATHWAY,hsa04974,Protein digestion and absorption,12,1.488833747,0.01618929,"7373, 1359, 80781, 131873, 1284, 5645, 1360, 1282, 1293, 1292, 1291, 1306",420,103,8164,-2.264632455,0.994338127,0.138102056,0.122418541,-1.179276923,0.912152799
KEGG_PATHWAY,hsa04152,AMPK signaling pathway,14,1.736972705,0.008946371,"5571, 8660, 3991, 23411, 8471, 2194, 3480, 57521, 207, 51422, 208, 948, 31, 32",420,121,8164,-2.249035813,0.942084012,0.10907691,0.096689627,-1.169306634,1.014620114
KEGG_PATHWAY,hsa05150,Staphylococcus aureus infection,11,1.364764268,0.024921939,"3858, 54474, 3683, 3881, 3860, 3861, 1828, 714, 3875, 3857, 3868",420,96,8164,-2.227281746,0.99966466,0.181312802,0.160722074,-1.155284067,0.793924473
KEGG_PATHWAY,hsa04540,Gap junction,10,1.240694789,0.035945849,"81027, 5592, 2767, 5332, 3709, 2773, 5894, 2771, 5159, 2770",420,88,8164,-2.208874459,0.999990877,0.223428119,0.198054578,-1.143311426,0.703215114
KEGG_PATHWAY,hsa04140,Autophagy - animal,16,1.985111663,0.005681534,"8660, 8897, 64223, 5894, 55054, 8471, 79065, 3480, 64419, 29110, 26100, 57521, 207, 6237, 208, 8878",420,141,8164,-2.205741304,0.835719843,0.075043592,0.066521292,-1.141263597,1.177039326
KEGG_PATHWAY,hsa04070,Phosphatidylinositol signaling system,11,1.364764268,0.02656747,"8871, 3613, 5297, 51806, 8897, 5298, 5332, 3709, 8394, 64419, 10423",420,97,8164,-2.204320079,0.999803684,0.18308452,0.162292588,-1.140333726,0.789701315
KEGG_PATHWAY,hsa04611,Platelet activation,14,1.736972705,0.010893734,"5592, 7450, 3690, 5332, 2909, 2771, 23365, 2770, 695, 3709, 2773, 83660, 207, 208",420,124,8164,-2.194623656,0.968953252,0.11802607,0.104622479,-1.133973561,0.980374995
KEGG_PATHWAY,hsa04922,Glucagon signaling pathway,12,1.488833747,0.020978321,"5571, 51806, 5332, 3709, 5256, 5257, 51422, 207, 208, 23411, 31, 32",420,107,8164,-2.179973298,0.998794515,0.162198235,0.143778246,-1.124310464,0.842306819
KEGG_PATHWAY,hsa01240,Biosynthesis of cofactors,17,2.109181141,0.005150864,"65220, 29922, 3242, 6470, 79001, 154807, 80025, 1723, 1503, 224, 54995, 55312, 217, 1719, 4832, 1728, 4833",420,153,8164,-2.15978836,0.805445626,0.074219267,0.065790581,-1.110889948,1.181836281
KEGG_PATHWAY,hsa00982,Drug metabolism - cytochrome P450,8,0.992555831,0.075154053,"2944, 2952, 125, 126, 4257, 4259, 4128, 4129",420,72,8164,-2.15978836,1,0.384483606,0.340819853,-1.110889948,0.467475115
KEGG_PATHWAY,hsa01200,Carbon metabolism,12,1.488833747,0.03356101,"5096, 35, 2875, 4199, 1892, 5091, 847, 51, 6390, 6470, 4329, 5095",420,115,8164,-2.028322981,0.999980034,0.217119189,0.19246212,-1.020287399,0.715654734
KEGG_PATHWAY,hsa04022,cGMP-PKG signaling pathway,17,2.109181141,0.011674216,"5592, 8660, 51806, 5332, 5894, 8654, 2771, 2770, 291, 490, 8471, 2767, 489, 3709, 2773, 207, 208",420,167,8164,-1.978728258,0.975826487,0.11802607,0.104622479,-0.984573498,0.980374995
KEGG_PATHWAY,hsa05418,Fluid shear stress and atherosclerosis,14,1.736972705,0.025970333,"3690, 51806, 2944, 2952, 1499, 445, 4257, 207, 4259, 208, 857, 1728, 8878, 5327",420,139,8164,-1.957793765,0.999761558,0.182946567,0.162170301,-0.969228799,0.790028677
KEGG_PATHWAY,hsa04935,"Growth hormone synthesis, secretion and action",12,1.488833747,0.043716195,"2767, 8660, 5332, 3709, 2773, 5894, 2771, 2770, 6776, 207, 208, 8471",420,120,8164,-1.943809524,0.999999299,0.256630257,0.227486127,-0.958886854,0.643045083
KEGG_PATHWAY,hsa05170,Human immunodeficiency virus 1 infection,21,2.605459057,0.006103408,"6890, 8451, 51806, 10053, 5894, 2771, 2770, 2790, 2185, 9582, 164, 2767, 29110, 3105, 3709, 2773, 207, 3654, 208, 10298, 8905",420,212,8164,-1.925471698,0.856397867,0.07739121,0.068602303,-0.945211918,1.163661304
KEGG_PATHWAY,hsa05145,Toxoplasmosis,11,1.364764268,0.061228082,"3913, 3915, 284217, 2773, 2771, 2770, 207, 208, 3654, 3910, 3911",420,112,8164,-1.909098639,0.999999998,0.328971221,0.291611713,-0.932891646,0.535195036
KEGG_PATHWAY,hsa04972,Pancreatic secretion,10,1.240694789,0.077800481,"1359, 5332, 489, 3709, 952, 9545, 6548, 5645, 1360, 490",420,102,8164,-1.905695612,1,0.384483606,0.340819853,-0.930317702,0.467475115
KEGG_PATHWAY,hsa04970,Salivary secretion,9,1.11662531,0.099183797,"5592, 1755, 51806, 5332, 3709, 952, 6548, 490, 6844",420,92,8164,-1.901552795,1,0.448314359,0.397401687,-0.927177995,0.400770293
KEGG_PATHWAY,hsa05222,Small cell lung cancer,9,1.11662531,0.099183797,"3913, 3915, 284217, 207, 208, 1284, 1282, 3910, 3911",420,92,8164,-1.901552795,1,0.448314359,0.397401687,-0.927177995,0.400770293
KEGG_PATHWAY,hsa04015,Rap1 signaling pathway,20,2.481389578,0.011383946,"3690, 51806, 5332, 3683, 5894, 2771, 2770, 3480, 23094, 1499, 56288, 5909, 2773, 5159, 83660, 207, 6237, 5898, 208, 7409",420,210,8164,-1.851247166,0.973468136,0.11802607,0.104622479,-0.888497527,0.980374995
KEGG_PATHWAY,hsa04068,FoxO signaling pathway,12,1.488833747,0.073030131,"9454, 5571, 8660, 5894, 5347, 51422, 207, 208, 23411, 847, 8471, 3480",420,131,8164,-1.780588877,1,0.384483606,0.340819853,-0.832354449,0.467475115
KEGG_PATHWAY,hsa04728,Dopaminergic synapse,12,1.488833747,0.076195916,"51806, 5332, 3709, 2773, 2771, 2770, 207, 208, 4128, 2790, 4129, 408",420,132,8164,-1.767099567,1,0.384483606,0.340819853,-0.821383331,0.467475115
KEGG_PATHWAY,hsa05225,Hepatocellular carcinoma,15,1.861042184,0.049762748,"8289, 6597, 5894, 55193, 3480, 2944, 2952, 1499, 4257, 207, 4259, 208, 1728, 6602, 10587",420,168,8164,-1.735544218,0.999999906,0.276750724,0.245321619,-0.795388122,0.610264177
KEGG_PATHWAY,hsa05203,Viral carcinogenesis,18,2.23325062,0.032870909,"8365, 8366, 8363, 8364, 8359, 8367, 8368, 8361, 8362, 8370, 8294, 8360, 991, 3105, 554313, 51564, 6776, 121504",420,204,8164,-1.71512605,0.999974964,0.217119189,0.19246212,-0.778314609,0.715654734
KEGG_PATHWAY,hsa05163,Human cytomegalovirus infection,19,2.357320099,0.040553719,"6890, 3690, 51806, 5332, 5894, 2771, 23365, 2770, 2790, 2185, 2767, 29110, 3105, 1499, 3709, 2773, 207, 208, 11214",420,225,8164,-1.641439153,0.999998002,0.242557147,0.215011225,-0.714961272,0.667538866
KEGG_PATHWAY,hsa05165,Human papillomavirus infection,26,3.225806452,0.033282646,"7148, 1284, 1282, 3913, 3915, 1499, 284217, 535, 5159, 10134, 3910, 3911, 50617, 7450, 3690, 5894, 3672, 131873, 1293, 1292, 1291, 29110, 3105, 56288, 207, 208",420,331,8164,-1.526859445,0.999978125,0.217119189,0.19246212,-0.610567261,0.715654734
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,17,2.109181141,0.094349369,"3690, 3683, 5894, 10152, 3672, 2909, 23365, 8394, 26999, 1730, 5159, 6237, 3687, 6548, 10298, 10787, 7409",420,218,8164,-1.515814766,1,0.446399251,0.395704068,-0.600093466,0.402629485
KEGG_PATHWAY,hsa01100,Metabolic pathways,120,14.88833747,7.17E-07,"8897, 8654, 3242, 6470, 154807, 2944, 79017, 54995, 11343, 253558, 4329, 641371, 51809, 79001, 1503, 761, 2952, 762, 125, 246, 1586, 126, 56267, 645, 8813, 8659, 197258, 197257, 10423, 9524, 4199, 29922, 8394, 80025, 23382, 51144, 535, 55862, 3930, 31, 32, 1757, 2180, 50617, 34, 35, 36, 5297, 37, 5298, 5332, 383, 3704, 10249, 79944, 3422, 57016, 4598, 427, 549, 7108, 2194, 6390, 63826, 79611, 3158, 952, 3157, 1892, 92935, 4128, 4129, 51, 51604, 7915, 3291, 7498, 23411, 132789, 3295, 3294, 2877, 57678, 2875, 445, 4257, 4259, 847, 8871, 65220, 7263, 8991, 65985, 64419, 3613, 216, 217, 1719, 1718, 1717, 10554, 10157, 10555, 5096, 8644, 5091, 5095, 1723, 55277, 224, 27034, 55312, 8879, 1728, 4832, 56922, 4712, 4833, 4714, 8639",420,1540,8164,-1.514656772,2.27E-04,1.14E-04,1.01E-04,-0.598990909,3.996823303
KEGG_PATHWAY,hsa04151,PI3K-Akt signaling pathway,25,3.101736973,0.097949306,"7148, 1284, 2790, 1282, 3480, 3913, 1975, 3915, 284217, 57521, 5159, 3910, 3911, 1977, 7450, 3690, 64223, 5894, 3672, 131873, 1293, 1292, 1291, 207, 208",420,354,8164,-1.372746839,1,0.448314359,0.397401687,-0.457065589,0.400770293
KEGG_PATHWAY,hsa01100,Metabolic pathways,133,15.90909091,4.09E-04,"6472, 7167, 9061, 191, 91373, 471, 231, 2548, 353, 4728, 2821, 873, 874, 2026, 4048, 10135, 84284, 5033, 8821, 4860, 3098, 3251, 259307, 2950, 523, 55577, 644, 525, 526, 11112, 529, 160428, 11164, 4597, 126792, 4191, 29926, 29925, 3939, 2720, 1595, 60496, 55748, 5315, 6888, 80142, 5834, 10476, 5837, 7358, 1890, 2582, 5050, 10768, 3028, 2058, 5049, 8833, 2618, 2739, 5208, 79709, 3945, 47, 8974, 5223, 271, 3162, 7086, 159, 57026, 5973, 4522, 5336, 50, 52, 1537, 5859, 51727, 5471, 4141, 5230, 5351, 5352, 8985, 25796, 23530, 93100, 9550, 7372, 2876, 1786, 51056, 2597, 204, 54205, 7264, 7384, 9562, 373156, 6697, 9446, 3101, 29968, 51060, 1312, 5236, 22929, 5634, 4668, 2805, 4702, 4548, 4282, 131870, 50814, 5373, 23474, 2023, 26227, 3074, 3073, 10327, 4837, 23193, 1841, 586, 10606, 226, 10728, 51477, 4830, 4831",538,1540,8164,1.310544103,0.115395569,0.004378202,0.00375066,0.390165904,2.425892354
KEGG_PATHWAY,hsa05170,Human immunodeficiency virus 1 infection,21,2.511961722,0.064877581,"5880, 25939, 1073, 162, 1072, 5062, 472, 1642, 598, 3708, 1432, 811, 5336, 637, 836, 54205, 5604, 6923, 5879, 2923, 8717",538,212,8164,1.503156344,0.999999998,0.294898096,0.252629369,0.587995073,0.597516163
KEGG_PATHWAY,hsa05010,Alzheimer disease,39,4.66507177,0.007075889,"7384, 5682, 5683, 5685, 7280, 84617, 5717, 4728, 5719, 203068, 637, 836, 7416, 3799, 5714, 4702, 10476, 1537, 5690, 7277, 10381, 10383, 10382, 5706, 79861, 5708, 3028, 3708, 2597, 348, 5700, 7846, 5701, 54205, 5702, 3800, 5604, 5704, 5705",538,384,8164,1.541182621,0.881199852,0.051774799,0.044353745,0.624037823,1.353069707
KEGG_PATHWAY,hsa05160,Hepatitis C,16,1.913875598,0.0921518,"7532, 6772, 7534, 7533, 1021, 2885, 10197, 4599, 637, 836, 54205, 7529, 5604, 10971, 3646, 8717",538,157,8164,1.546468401,1,0.386454987,0.331063105,0.628977356,0.480089216
KEGG_PATHWAY,hsa05164,Influenza A,18,2.153110048,0.057033697,"5340, 6772, 3122, 29108, 1021, 3383, 4928, 3337, 7514, 834, 4599, 637, 836, 7416, 54205, 5604, 3606, 8717",538,171,8164,1.597339073,0.999999978,0.263232446,0.225502462,0.675670591,0.646848711
KEGG_PATHWAY,hsa05152,Tuberculosis,19,2.272727273,0.048902166,"929, 11151, 6772, 8411, 3684, 3122, 972, 1520, 3313, 1432, 3929, 820, 637, 836, 54205, 3689, 718, 3606, 8717",538,180,8164,1.601776126,0.999999707,0.229228903,0.19637276,0.679672522,0.706918755
KEGG_PATHWAY,hsa04120,Ubiquitin mediated proteolysis,15,1.794258373,0.083241458,"3093, 9246, 7332, 7334, 9039, 9040, 27339, 57448, 1642, 55236, 10054, 7328, 7317, 6923, 7319",538,142,8164,1.602963506,1,0.361919385,0.310044273,0.680741581,0.508576287
KEGG_PATHWAY,hsa05203,Viral carcinogenesis,22,2.631578947,0.026885235,"3190, 7532, 7534, 7533, 1021, 27044, 1654, 2885, 1642, 23352, 998, 81, 5315, 5700, 836, 7529, 5879, 10971, 718, 8717, 2934, 87",538,204,8164,1.63648954,0.999718668,0.146646739,0.125627373,0.710604381,0.900915722
KEGG_PATHWAY,hsa04621,NOD-like receptor signaling pathway,20,2.392344498,0.033208581,"5580, 643246, 6772, 29108, 3320, 728358, 1667, 2633, 3326, 598, 3708, 1432, 820, 81631, 834, 1508, 7416, 10059, 10135, 3606",538,184,8164,1.649426216,0.999960204,0.166042903,0.14224342,0.721964243,0.846967814
KEGG_PATHWAY,hsa04510,Focal adhesion,22,2.631578947,0.023256775,"64098, 7057, 9475, 5880, 5499, 3371, 7094, 5062, 2317, 2316, 2885, 2335, 3685, 998, 7448, 81, 7408, 3678, 5604, 5879, 87, 4638",538,201,8164,1.660914757,0.999140745,0.136804558,0.117195905,0.731978032,0.931087564
KEGG_PATHWAY,hsa05022,Pathways of neurodegeneration - multiple diseases,53,6.339712919,1.72E-04,"7280, 4728, 203068, 598, 10131, 5413, 637, 7317, 836, 10452, 3799, 1537, 7332, 10381, 10383, 10382, 5706, 2876, 5708, 7846, 5700, 54205, 5701, 5702, 3800, 5704, 5705, 9246, 7384, 5682, 5683, 643246, 5685, 84617, 5717, 5719, 1432, 81631, 7415, 7416, 5714, 4702, 10476, 5879, 5690, 7277, 23435, 79861, 3028, 3708, 11258, 5604, 3309",538,476,8164,1.689622317,0.050409364,0.002154993,0.001846111,0.756700796,2.733742218
KEGG_PATHWAY,hsa04144,Endocytosis,28,3.349282297,0.007595215,"10092, 10095, 10094, 9525, 8411, 10097, 10096, 6455, 55040, 51100, 378, 3312, 832, 58533, 998, 8724, 3799, 8729, 5119, 9135, 11031, 27131, 3306, 10109, 3304, 3303, 3800, 829",538,251,8164,1.692797583,0.898455853,0.052989871,0.045394657,0.759409473,1.342995266
KEGG_PATHWAY,hsa04217,Necroptosis,18,2.153110048,0.031871133,"6772, 9525, 3013, 29108, 3320, 2495, 142, 2512, 3326, 5478, 834, 637, 7416, 5834, 10059, 5119, 8717, 5837",538,159,8164,1.717892965,0.999939751,0.162056607,0.138828493,0.780640151,0.85752139
KEGG_PATHWAY,hsa05146,Amoebiasis,12,1.435406699,0.07098271,"929, 5272, 5052, 3315, 2335, 732, 3684, 81, 735, 836, 3689, 87",538,102,8164,1.785261316,1,0.31783303,0.272276962,0.836135263,0.564989103
KEGG_PATHWAY,hsa05017,Spinocerebellar ataxia,17,2.033492823,0.025317902,"5690, 5682, 5683, 5685, 5706, 5717, 5708, 5719, 3708, 5700, 5701, 7416, 54205, 5702, 5714, 5704, 5705",538,143,8164,1.803987834,0.999544071,0.143308877,0.122767938,0.851189609,0.910915038
KEGG_PATHWAY,hsa04110,Cell cycle,15,1.794258373,0.036788361,"4172, 5591, 4173, 4175, 7532, 4176, 5111, 7534, 7533, 1021, 9184, 472, 2810, 7529, 10971",538,126,8164,1.806514427,0.999986923,0.180926363,0.154993585,0.853208777,0.809686277
KEGG_PATHWAY,hsa05169,Epstein-Barr virus infection,25,2.990430622,0.003371466,"6772, 3122, 1021, 3383, 5717, 5719, 1432, 811, 5336, 9636, 637, 836, 5714, 5879, 2923, 5706, 5708, 960, 5700, 5701, 54205, 5702, 5704, 5705, 8717",538,202,8164,1.878059553,0.636925985,0.027331264,0.023413783,0.909242811,1.630528407
KEGG_PATHWAY,hsa00983,Drug metabolism - other enzymes,10,1.196172249,0.078499079,"51727, 4353, 2950, 9446, 1890, 4830, 8833, 4831, 3251, 7372",538,80,8164,1.896840149,1,0.346319466,0.296680343,0.923598104,0.527711228
KEGG_PATHWAY,hsa04066,HIF-1 signaling pathway,14,1.674641148,0.026159795,"5230, 2023, 3101, 3098, 3162, 3939, 2026, 226, 2597, 7018, 5336, 5604, 6923, 3945",538,109,8164,1.949046758,0.999648188,0.145332194,0.124501246,0.962768702,0.904826302
KEGG_PATHWAY,hsa05171,Coronavirus disease - COVID-19,30,3.588516746,5.90E-04,"6230, 6175, 6234, 9349, 6772, 6235, 6136, 6191, 730, 1432, 2147, 732, 2244, 2266, 834, 5336, 735, 6204, 9636, 715, 6206, 717, 718, 6223, 2243, 2162, 720, 4599, 3921, 629",538,232,8164,1.96224843,0.162334554,0.005712394,0.004893617,0.972507705,2.310370007
