Category,Term,TermName,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR,Log2E,Log10FDR
KEGG_PATHWAY,hsa01230,Biosynthesis of amino acids,12,1.552393273,0.003247638,"5230, 7167, 587, 2026, 226, 113675, 5634, 5315, 2806, 6888, 4548, 3418",466,75,8164,2.803090129,0.638742673,0.040660422,0.037282879,1.487018133,1.428490559
KEGG_PATHWAY,hsa00010,Glycolysis / Gluconeogenesis,11,1.423027167,0.004328746,"10327, 9562, 5230, 7167, 3939, 2203, 84532, 2026, 226, 5315, 3098",466,67,8164,2.876305169,0.742783847,0.052111442,0.047782696,1.52421675,1.32072935
KEGG_PATHWAY,hsa05169,Epstein-Barr virus infection,22,2.846054334,0.005368121,"6772, 7874, 6774, 3122, 5706, 5717, 5708, 5719, 5709, 1432, 5610, 5336, 5700, 836, 5701, 54205, 5603, 5702, 5714, 5879, 5705, 2923",466,202,8164,1.908044023,0.814508792,0.062230436,0.057061135,0.932094458,1.243659594
KEGG_PATHWAY,hsa05203,Viral carcinogenesis,22,2.846054334,0.006006792,"3190, 7531, 7534, 7874, 6774, 9093, 27044, 1654, 2885, 1642, 998, 5610, 81, 5315, 5700, 836, 7529, 5879, 10971, 718, 1108, 87",466,204,8164,1.889337709,0.848291648,0.067147352,0.061569617,0.917880599,1.210633548
KEGG_PATHWAY,hsa04520,Adherens junction,11,1.423027167,0.00658185,"5792, 5880, 1500, 998, 1495, 81, 999, 52, 5879, 8826, 87",466,71,8164,2.714259808,0.873426055,0.071038586,0.065137618,1.440558822,1.186168127
KEGG_PATHWAY,hsa04530,Tight junction,19,2.457956016,0.007500915,"7277, 7430, 5111, 10094, 9368, 10096, 79861, 4629, 2017, 55114, 998, 81, 4478, 7846, 5879, 3308, 5518, 4627, 87",466,169,8164,1.96962694,0.905261611,0.078259548,0.071758755,0.9779224,1.144125105
KEGG_PATHWAY,hsa01232,Nucleotide metabolism,12,1.552393273,0.008495365,"353, 131870, 1841, 50484, 203, 204, 1890, 4830, 8833, 4831, 79077, 84284",466,85,8164,2.473314819,0.930776056,0.085775783,0.078650639,1.306445887,1.104297745
KEGG_PATHWAY,hsa05417,Lipid and atherosclerosis,22,2.846054334,0.010730903,"6774, 29108, 3320, 7184, 3306, 3304, 3326, 3303, 598, 335, 1432, 3929, 3312, 337, 998, 836, 54205, 5603, 5879, 839, 3309, 3308",466,215,8164,1.79267392,0.965847654,0.104961646,0.096242788,0.842113092,1.016631805
KEGG_PATHWAY,hsa05415,Diabetic cardiomyopathy,21,2.716688228,0.01152526,"7384, 5880, 5499, 292, 183, 142, 4705, 4728, 1432, 1376, 51079, 2673, 4698, 7417, 4513, 7416, 5603, 5879, 2936, 4702, 1537",466,203,8164,1.812342756,0.973440175,0.109315341,0.100234834,0.857855828,0.998981325
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,21,2.716688228,0.023423277,"7430, 5880, 10094, 10096, 5499, 1072, 23191, 4629, 2335, 54961, 3685, 998, 81, 4478, 5216, 5217, 5879, 8826, 4627, 87, 4638",466,218,8164,1.687640272,0.99940008,0.215631928,0.197720011,0.75500742,0.703949374
KEGG_PATHWAY,hsa05205,Proteoglycans in cancer,20,2.587322122,0.024344862,"7430, 6774, 5499, 2317, 2316, 27250, 2017, 2885, 2335, 1432, 3685, 998, 5336, 4478, 836, 3710, 5603, 5879, 8826, 2318",466,205,8164,1.709201298,0.99955357,0.217712619,0.199627865,0.773322318,0.699778838
KEGG_PATHWAY,hsa04145,Phagosome,16,2.069857697,0.026151872,"7277, 10381, 10383, 3122, 7280, 79861, 203068, 51143, 523, 821, 3685, 526, 7846, 529, 5879, 718",466,152,8164,1.844138243,0.999750106,0.227376002,0.208488539,0.882946809,0.680917814
KEGG_PATHWAY,hsa04216,Ferroptosis,7,0.905562743,0.027265164,"1356, 7018, 7417, 5093, 5094, 2181, 2879",466,41,8164,2.991102272,0.99982531,0.23064855,0.211489245,1.58067724,0.674711713
KEGG_PATHWAY,hsa04670,Leukocyte transendothelial migration,13,1.681759379,0.028470258,"7430, 5880, 1495, 7070, 1500, 1432, 998, 81, 5336, 4478, 5603, 5879, 87",466,114,8164,1.997816429,0.999881489,0.234505018,0.215025368,0.998424026,0.6675103
KEGG_PATHWAY,hsa00230,Purine metabolism,14,1.811125485,0.030048506,"131870, 5147, 9061, 471, 353, 10606, 50484, 203, 204, 4830, 8833, 5634, 4831, 84284",466,128,8164,1.916174893,0.999928755,0.241158519,0.221126182,0.938229245,0.655359833
KEGG_PATHWAY,hsa04120,Ubiquitin mediated proteolysis,15,1.940491591,0.031214112,"3093, 7332, 8452, 7334, 7323, 7322, 6500, 9040, 8065, 57448, 1642, 55236, 7328, 7317, 7319",466,142,8164,1.850631687,0.999951101,0.244250427,0.223961254,0.888017798,0.649827109
KEGG_PATHWAY,hsa04215,Apoptosis - multiple species,6,0.776196636,0.033066305,"57448, 598, 836, 54205, 27429, 56616",466,32,8164,3.284871245,0.999973136,0.252433014,0.231464137,1.715836823,0.635516289
KEGG_PATHWAY,hsa03018,RNA degradation,10,1.293661061,0.034831431,"131870, 51691, 3313, 2026, 28960, 29883, 26986, 11157, 27258, 57819",466,79,8164,2.217634596,0.999984837,0.259577093,0.238014779,1.149021669,0.623396076
KEGG_PATHWAY,hsa03060,Protein export,5,0.64683053,0.038855732,"6729, 6726, 6728, 3309, 6727",466,23,8164,3.808546371,0.9999959,0.282833582,0.259339419,1.929240461,0.586131466
KEGG_PATHWAY,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,9,1.164294955,0.044478968,"1432, 523, 998, 5336, 526, 836, 529, 5603, 5879",466,70,8164,2.252483139,0.999999347,0.316407203,0.290124177,1.171516307,0.537416079
KEGG_PATHWAY,hsa00620,Pyruvate metabolism,7,0.905562743,0.049044743,"10327, 3939, 84532, 4200, 5315, 2739, 4191",466,47,8164,2.609259428,0.999999854,0.340763382,0.312457159,1.383640393,0.50520952
KEGG_PATHWAY,hsa00730,Thiamine metabolism,4,0.517464424,0.050080242,"203, 204, 52, 84284",466,15,8164,4.671816881,0.999999896,0.340763382,0.312457159,2.223983727,0.50520952
KEGG_PATHWAY,hsa01240,Biosynthesis of cofactors,15,1.940491591,0.05318036,"5373, 5498, 7358, 6697, 93100, 29926, 29925, 10327, 587, 203, 204, 4522, 4830, 79717, 4831",466,153,8164,1.717579736,0.999999963,0.349363315,0.32034272,0.780377075,0.494385141
KEGG_PATHWAY,hsa05145,Toxoplasmosis,12,1.552393273,0.053576483,"3306, 3304, 598, 3303, 6772, 1432, 3312, 6774, 3122, 836, 54205, 5603",466,112,8164,1.877069283,0.999999967,0.349363315,0.32034272,0.908481901,0.494385141
KEGG_PATHWAY,hsa00270,Cysteine and methionine metabolism,7,0.905562743,0.068198758,"3939, 587, 113675, 191, 2806, 4548, 4191",466,51,8164,2.40461163,1,0.425083277,0.389772845,1.265803902,0.409188421
KEGG_PATHWAY,hsa04217,Necroptosis,15,1.940491591,0.068826016,"6772, 9525, 6774, 29108, 3320, 292, 142, 2746, 3326, 5610, 128866, 7417, 7416, 10059, 5119",466,159,8164,1.652765406,1,0.425083277,0.389772845,0.724881963,0.409188421
KEGG_PATHWAY,hsa04114,Oocyte meiosis,13,1.681759379,0.06945744,"7531, 6500, 7534, 5499, 1432, 9748, 3710, 5603, 7529, 10971, 5528, 5518, 5529",466,131,8164,1.738557809,1,0.425083277,0.389772845,0.797891039,0.409188421
KEGG_PATHWAY,hsa05100,Bacterial invasion of epithelial cells,9,1.164294955,0.070620864,"2017, 1213, 2335, 10094, 10096, 998, 1495, 999, 5879",466,77,8164,2.047711945,1,0.425083277,0.389772845,1.034012783,0.409188421
KEGG_PATHWAY,hsa00190,Oxidative phosphorylation,13,1.681759379,0.079386226,"7384, 4705, 4728, 523, 51079, 27068, 526, 4698, 4513, 54205, 529, 4702, 1537",466,134,8164,1.699634873,1,0.468828091,0.429883904,0.76522485,0.366648816
KEGG_PATHWAY,hsa04210,Apoptosis,13,1.681759379,0.086480847,"7277, 4001, 27429, 142, 79861, 84823, 598, 7846, 836, 54205, 3710, 839, 56616",466,136,8164,1.674640242,1,0.501268616,0.459629689,0.743851199,0.337591927
KEGG_PATHWAY,hsa00030,Pentose phosphate pathway,5,0.64683053,0.088334671,"2203, 226, 25796, 5634, 6888",466,30,8164,2.919885551,1,0.50270458,0.460946372,1.545911822,0.336349599
KEGG_PATHWAY,hsa04512,ECM-receptor interaction,26,3.677510608,8.76E-14,"6696, 7148, 1284, 1282, 3913, 3914, 3339, 3915, 3918, 284217, 3674, 3675, 3655, 3910, 3911, 7450, 3690, 3691, 7058, 3672, 131873, 1293, 1291, 3688, 1605, 948",380,88,8164,-6.347607656,2.70E-11,2.70E-11,2.32E-11,-2.666212958,10.63451202
KEGG_PATHWAY,hsa04510,Focal adhesion,33,4.667609618,6.39E-10,"6696, 2909, 7148, 1284, 1282, 8394, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 5578, 3675, 5579, 3655, 3910, 3911, 1956, 7450, 3690, 3691, 7058, 5894, 3672, 131873, 1293, 1291, 10000, 208, 3688, 7409",380,201,8164,-3.527258445,1.97E-07,9.85E-08,8.47E-08,-1.818547287,7.07211659
KEGG_PATHWAY,hsa05222,Small cell lung cancer,19,2.687411598,1.67E-07,"7157, 1284, 1282, 3913, 3914, 3915, 1643, 1147, 3918, 284217, 10000, 3674, 3675, 317, 208, 3655, 3688, 3910, 3911",380,92,8164,-4.436956522,5.14E-05,1.71E-05,1.48E-05,-2.149570416,4.829738285
KEGG_PATHWAY,hsa03320,PPAR signaling pathway,17,2.404526167,2.35E-07,"2180, 4199, 10580, 9370, 729359, 2173, 2172, 2182, 2171, 123, 3158, 3157, 2167, 5346, 11001, 10873, 948",380,75,8164,-4.869754386,7.23E-05,1.81E-05,1.56E-05,-2.283849009,4.806875402
KEGG_PATHWAY,hsa05165,Human papillomavirus infection,37,5.233380481,1.40E-06,"9223, 6696, 7148, 1284, 1282, 3913, 3914, 3915, 3918, 284217, 3674, 5159, 3675, 4600, 3655, 3910, 3911, 1956, 50617, 7450, 3690, 3691, 7058, 7157, 5894, 3672, 131873, 1293, 1291, 3107, 3105, 1147, 56288, 10000, 8638, 208, 3688",380,331,8164,-2.401558276,4.31E-04,8.63E-05,7.43E-05,-1.263970817,4.129011186
KEGG_PATHWAY,hsa01100,Metabolic pathways,108,15.2758133,3.57E-06,"25902, 8897, 8654, 3242, 2944, 2822, 2027, 54995, 57103, 875, 11343, 5019, 641371, 8424, 8942, 157506, 84706, 27010, 51251, 762, 125, 246, 126, 249, 197257, 4199, 5168, 29922, 8790, 8394, 1118, 80025, 4507, 4907, 23382, 3930, 10873, 5836, 32, 2180, 50617, 35, 5330, 37, 5298, 5332, 383, 2182, 10249, 80896, 57016, 669, 48, 8972, 2591, 6390, 7360, 2589, 2346, 3158, 952, 3157, 4128, 7378, 7498, 5631, 23498, 23411, 132789, 3294, 2878, 440, 55256, 10901, 2875, 2632, 686, 445, 5742, 4257, 4259, 847, 80150, 8871, 65220, 7263, 22933, 8875, 23464, 64419, 3613, 216, 217, 978, 10157, 10797, 10555, 8644, 26227, 5091, 5095, 220, 79586, 100, 10449, 1728, 56922, 8639",380,1540,8164,-1.506684894,0.001097498,1.83E-04,1.57E-04,-0.591377725,3.804100348
KEGG_PATHWAY,hsa05146,Amoebiasis,17,2.404526167,1.65E-05,"5273, 5330, 5332, 1284, 1282, 383, 3913, 3914, 3915, 1511, 3918, 284217, 5578, 5579, 6317, 3910, 3911",380,102,8164,-3.580701754,0.005064228,7.25E-04,6.24E-04,-1.840242358,3.20481541
KEGG_PATHWAY,hsa04151,PI3K-Akt signaling pathway,35,4.95049505,4.02E-05,"9223, 6696, 7148, 1284, 2790, 1282, 3913, 3914, 3915, 2247, 3918, 284217, 3674, 5159, 5578, 3675, 3655, 2309, 3910, 3911, 1956, 7450, 3690, 3691, 7058, 7157, 5894, 3672, 131873, 1293, 1291, 1147, 10000, 208, 3688",380,354,8164,-2.124145109,0.012303366,0.001547429,0.001331392,-1.086882326,2.875694057
KEGG_PATHWAY,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,14,1.98019802,4.65E-05,"3690, 3691, 3672, 781, 1756, 1832, 3728, 284217, 3674, 3675, 3655, 3688, 1605, 1824",380,77,8164,-3.906220096,0.014206694,0.001589805,0.001367851,-1.96577324,2.863961208
KEGG_PATHWAY,hsa04015,Rap1 signaling pathway,24,3.394625177,1.06E-04,"9223, 6494, 3690, 5330, 51806, 5332, 5894, 2770, 5608, 2247, 56288, 5909, 5159, 10000, 3674, 5578, 6237, 5898, 5579, 208, 3688, 10235, 1956, 7409",380,210,8164,-2.455338346,0.032085872,0.003261018,0.002805746,-1.295921842,2.551951648
KEGG_PATHWAY,hsa04613,Neutrophil extracellular trap formation,22,3.111739745,1.85E-04,"8520, 7450, 3690, 5330, 4353, 5332, 5894, 23569, 653361, 1511, 566, 51564, 820, 1991, 10000, 3674, 5578, 5579, 208, 4688, 4689, 10014",380,190,8164,-2.487645429,0.055463555,0.004961737,0.004269027,-1.314780869,2.369671098
KEGG_PATHWAY,hsa05145,Toxoplasmosis,16,2.263083451,1.93E-04,"3123, 2770, 3913, 5608, 3914, 3915, 1147, 3918, 284217, 10000, 3654, 208, 3655, 3688, 3910, 3911",380,112,8164,-3.069172932,0.057808376,0.004961737,0.004269027,-1.617849936,2.369671098
KEGG_PATHWAY,hsa04974,Protein digestion and absorption,15,2.121640736,2.69E-04,"131873, 6510, 4311, 1284, 1294, 1360, 1282, 1293, 1291, 1290, 1359, 80781, 5645, 1803, 1306",380,103,8164,-3.128768523,0.079461338,0.006368089,0.005479037,-1.645594927,2.261295767
KEGG_PATHWAY,hsa04915,Estrogen signaling pathway,17,2.404526167,6.31E-04,"5330, 51806, 5332, 5894, 3881, 3860, 2770, 3858, 54474, 2289, 3872, 10000, 3861, 208, 1956, 3857, 3868",380,138,8164,-2.646605645,0.176711823,0.01388483,0.011946363,-1.404143243,1.922764293
KEGG_PATHWAY,hsa04923,Regulation of lipolysis in adipocytes,10,1.414427157,0.001285619,"8660, 51099, 3991, 2167, 10000, 5346, 5742, 2770, 208, 11343",380,58,8164,-3.704174229,0.327144926,0.025832237,0.022225788,-1.889151959,1.653142832
KEGG_PATHWAY,hsa04146,Peroxisome,12,1.697312588,0.001341934,"2180, 8443, 10901, 7498, 215, 55825, 5830, 11001, 84188, 847, 2182, 26061",380,82,8164,-3.144030809,0.338730202,0.025832237,0.022225788,-1.652615355,1.653142832
KEGG_PATHWAY,hsa05150,Staphylococcus aureus infection,13,1.838755304,0.001541001,"3881, 3860, 3123, 3858, 54474, 820, 3872, 3861, 713, 1828, 714, 3857, 3868",380,96,8164,-2.909320175,0.37811149,0.027919316,0.024021489,-1.540682076,1.619400076
KEGG_PATHWAY,hsa04611,Platelet activation,15,2.121640736,0.001756018,"7450, 3690, 5330, 4067, 5332, 2909, 23365, 2770, 695, 5742, 10000, 3674, 208, 3688, 10235",380,124,8164,-2.598896435,0.418025648,0.030047415,0.025852484,-1.377899144,1.587497722
KEGG_PATHWAY,hsa05418,Fluid shear stress and atherosclerosis,16,2.263083451,0.001923308,"3690, 51806, 7157, 2944, 5608, 653361, 1147, 445, 4257, 10000, 3674, 4259, 208, 4688, 1728, 5327",380,139,8164,-2.473002651,0.44730518,0.031177837,0.026825087,-1.306263786,1.571458861
KEGG_PATHWAY,hsa01230,Biosynthesis of amino acids,11,1.555869873,0.002301481,"440, 2875, 48, 2027, 445, 875, 5631, 26227, 5091, 84706, 383",380,75,8164,-3.151017544,0.508195138,0.033258356,0.028615144,-1.655817787,1.543404064
KEGG_PATHWAY,hsa05214,Glioma,11,1.555869873,0.002301481,"57118, 1643, 51806, 7157, 5894, 10000, 5159, 5578, 208, 5579, 1956",380,75,8164,-3.151017544,0.508195138,0.033258356,0.028615144,-1.655817787,1.543404064
KEGG_PATHWAY,hsa04936,Alcoholic liver disease,16,2.263083451,0.002375597,"37, 9370, 23411, 5608, 1147, 125, 126, 10000, 217, 8737, 713, 3654, 714, 208, 2309, 32",380,142,8164,-2.420756116,0.519320385,0.033258356,0.028615144,-1.275457739,1.543404064
KEGG_PATHWAY,hsa05200,Pathways in cancer,40,5.657708628,0.002709659,"23365, 2770, 10928, 1284, 2790, 1282, 2944, 3913, 3914, 3915, 2247, 3918, 284217, 3674, 5159, 5578, 3675, 317, 5898, 5579, 3655, 10235, 3910, 3911, 1956, 5330, 51806, 5332, 7157, 5894, 3728, 1643, 1147, 10000, 4257, 867, 208, 4259, 1728, 3688",380,531,8164,-1.618396273,0.566432409,0.034930144,0.030053533,-0.694564903,1.522104466
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,21,2.97029703,0.002721829,"3071, 3690, 3691, 5894, 3672, 2909, 23365, 8394, 1730, 2247, 5159, 3674, 85477, 3675, 6237, 3687, 10552, 3655, 3688, 1956, 7409",380,218,8164,-2.069579913,0.568059061,0.034930144,0.030053533,-1.049337957,1.522104466
KEGG_PATHWAY,hsa05410,Hypertrophic cardiomyopathy,12,1.697312588,0.002863401,"1756, 781, 3690, 3691, 284217, 3672, 3674, 3675, 3655, 3688, 1605, 1636",380,90,8164,-2.864561404,0.586539143,0.035277094,0.030352046,-1.518314263,1.517812028
KEGG_PATHWAY,hsa00071,Fatty acid degradation,8,1.131541726,0.003330674,"2180, 35, 10449, 37, 125, 126, 217, 2182",380,43,8164,-3.997062424,0.642120794,0.039455676,0.033947254,-1.998940104,1.46919535
KEGG_PATHWAY,hsa04614,Renin-angiotensin system,6,0.848656294,0.003532402,"1359, 1215, 1511, 5476, 4311, 1636",380,23,8164,-5.604576659,0.663751913,0.040295552,0.034669874,-2.486605403,1.460047737
