Category,Term,TermName,Count,%,PValue,Genes,List Total,Pop Hits,Pop Total,Fold Enrichment,Bonferroni,Benjamini,FDR,Log2E,Log10FDR
KEGG_PATHWAY,hsa05165,Human papillomavirus infection,16,5.839416058,0.005325295,"50617, 7450, 3690, 5894, 3672, 7148, 1284, 1282, 1291, 3913, 3915, 56288, 284217, 5159, 3910, 3911",144,152,2981,2.179093567,0.743744146,0.150883364,0.147333167,-1.123728145,0.831699476
KEGG_PATHWAY,hsa05200,Pathways in cancer,16,5.839416058,0.037531897,"5332, 5894, 23365, 1284, 2790, 1282, 2944, 3913, 3915, 3728, 284217, 4257, 5159, 5898, 3910, 3911",144,191,2981,1.73414776,0.999941988,0.589086672,0.575225809,-0.794226831,0.240161637
KEGG_PATHWAY,hsa05016,Huntington disease,17,6.343283582,0.049851434,"7277, 10381, 10383, 5685, 7280, 5706, 5717, 5708, 5719, 203068, 5700, 5701, 5702, 11258, 5714, 1537, 5705",172,180,2981,1.636854005,0.999992201,0.45863319,0.442680731,0.71092565,0.353909382
KEGG_PATHWAY,hsa05022,Pathways of neurodegeneration - multiple diseases,25,9.328358209,0.0075801,"5685, 7280, 5717, 5719, 203068, 598, 1432, 10131, 10452, 7317, 5714, 5879, 1537, 7277, 10381, 10383, 23435, 5706, 5708, 5700, 5701, 5702, 11258, 3309, 5705",172,251,2981,1.726234596,0.826237215,0.158492997,0.152980197,0.787628541,0.815364783
KEGG_PATHWAY,hsa05132,Salmonella infection,17,6.343283582,0.030223724,"7277, 10381, 10094, 10383, 10096, 3320, 7280, 7184, 2317, 2316, 3326, 203068, 1432, 998, 5216, 11258, 5879",172,169,2981,1.743394798,0.99914008,0.405534213,0.391428675,0.80189931,0.407347362
KEGG_PATHWAY,hsa05131,Shigellosis,15,5.597014925,0.041624573,"7334, 10094, 7335, 10096, 3098, 7094, 598, 1432, 998, 81, 5216, 11335, 5879, 718, 87",172,148,2981,1.756560339,0.999943349,0.429315803,0.41438308,0.812753135,0.382597986
KEGG_PATHWAY,hsa04530,Tight junction,10,3.731343284,0.074194334,"4629, 7277, 7430, 10094, 10096, 998, 81, 4478, 5879, 87",172,91,2981,1.904548939,0.99999998,0.609453458,0.588255077,0.92944936,0.230434316
KEGG_PATHWAY,hsa04810,Regulation of actin cytoskeleton,15,5.597014925,0.0195271,"7430, 5880, 10094, 10096, 5499, 1072, 4629, 2335, 998, 81, 4478, 5216, 5879, 8826, 87",172,134,2981,1.940081569,0.9892802,0.299415538,0.289001084,0.95611731,0.539100528
KEGG_PATHWAY,hsa05130,Pathogenic Escherichia coli infection,13,4.850746269,0.03173746,"7277, 4691, 7430, 10381, 10094, 10383, 10096, 7280, 4629, 203068, 1432, 998, 5879",172,116,2981,1.942311548,0.999399629,0.405534213,0.391428675,0.957774628,0.407347362
KEGG_PATHWAY,hsa05014,Amyotrophic lateral sclerosis,25,9.328358209,0.001591072,"5685, 7280, 5717, 5719, 203068, 598, 1432, 5216, 10452, 5714, 5879, 1537, 7277, 10381, 10383, 23435, 5706, 5708, 5700, 5701, 5702, 11258, 3309, 5705, 5903",172,223,2981,1.942981541,0.30666222,0.071160896,0.068685735,0.958272195,1.163133451
KEGG_PATHWAY,hsa04145,Phagosome,11,4.104477612,0.045987862,"7277, 203068, 10381, 523, 10383, 3122, 526, 7280, 529, 5879, 718",172,96,2981,1.98588905,0.999980167,0.440717008,0.425387721,0.989785023,0.37121505
KEGG_PATHWAY,hsa05017,Spinocerebellar ataxia,10,3.731343284,0.04293158,"5717, 5706, 5719, 5708, 5685, 5700, 5701, 5702, 5714, 5705",172,82,2981,2.113584799,0.999958611,0.429315803,0.41438308,1.079691996,0.382597986
KEGG_PATHWAY,hsa05012,Parkinson disease,20,7.462686567,0.001856371,"7277, 10381, 10383, 5685, 7280, 5706, 5717, 5708, 5719, 203068, 598, 10131, 5700, 5701, 7317, 5702, 5714, 3309, 1537, 5705",172,162,2981,2.139678438,0.347772709,0.071160896,0.068685735,1.097393997,1.163133451
KEGG_PATHWAY,hsa04670,Leukocyte transendothelial migration,8,2.985074627,0.066455358,"7430, 5880, 1432, 998, 81, 4478, 5879, 87",172,63,2981,2.200812108,0.999999865,0.587874321,0.567426519,1.138035982,0.246090371
KEGG_PATHWAY,hsa03040,Spliceosome,15,5.597014925,0.005301962,"22827, 27316, 27258, 3183, 1665, 3304, 51691, 3303, 3312, 10594, 10992, 11157, 57819, 6426, 6626",172,115,2981,2.260616785,0.705564553,0.158492997,0.152980197,1.17671645,0.815364783
KEGG_PATHWAY,hsa05417,Lipid and atherosclerosis,14,5.223880597,0.007270307,"3320, 7184, 3304, 3326, 3303, 598, 335, 1432, 3929, 3312, 337, 998, 5879, 3309",172,107,2981,2.267659205,0.813304981,0.158492997,0.152980197,1.181203841,0.815364783
KEGG_PATHWAY,hsa05169,Epstein-Barr virus infection,14,5.223880597,0.007270307,"6772, 3122, 5706, 5717, 5708, 5719, 1432, 5700, 5701, 5702, 5714, 5879, 5705, 2923",172,107,2981,2.267659205,0.813304981,0.158492997,0.152980197,1.181203841,0.815364783
KEGG_PATHWAY,hsa05203,Viral carcinogenesis,13,4.850746269,0.008501218,"7534, 27044, 1654, 1642, 998, 81, 5315, 5700, 7529, 5879, 10971, 718, 87",172,97,2981,2.322764325,0.859653171,0.162940003,0.157272525,1.215842781,0.803347142
KEGG_PATHWAY,hsa05020,Prion disease,24,8.955223881,7.53E-05,"7277, 5880, 10381, 10383, 5685, 7280, 5706, 5717, 5708, 5719, 3304, 203068, 3303, 1432, 3312, 5700, 5701, 5702, 5714, 5879, 3309, 10963, 1537, 5705",172,171,2981,2.43247654,0.01717042,0.005772963,0.005572164,1.282425891,2.253976078
KEGG_PATHWAY,hsa04141,Protein processing in endoplasmic reticulum,16,5.970149254,0.001377198,"9601, 5034, 3320, 22872, 7184, 10525, 56886, 3304, 3337, 3326, 3303, 3312, 10970, 10961, 3309, 2923",172,111,2981,2.498219149,0.271650158,0.071160896,0.068685735,1.320900039,1.163133451
KEGG_PATHWAY,hsa05120,Epithelial cell signaling in Helicobacter pylori infection,6,2.23880597,0.069445114,"1432, 523, 998, 526, 529, 5879",172,39,2981,2.666368515,0.999999935,0.591569494,0.570993163,1.414876187,0.243369092
KEGG_PATHWAY,hsa00010,Glycolysis / Gluconeogenesis,7,2.611940299,0.041286412,"10327, 5230, 7167, 3939, 226, 5315, 3098",172,45,2981,2.695994832,0.999938561,0.429315803,0.41438308,1.430817731,0.382597986
KEGG_PATHWAY,hsa04657,IL-17 signaling pathway,5,1.865671642,0.098376238,"3326, 1432, 3320, 6426, 7184",172,31,2981,2.795386347,1,0.754217823,0.72798416,1.48304769,0.13787807
KEGG_PATHWAY,hsa04520,Adherens junction,7,2.611940299,0.030608991,"5880, 998, 81, 52, 5879, 8826, 87",172,42,2981,2.888565891,0.999215185,0.405534213,0.391428675,1.530353405,0.407347362
KEGG_PATHWAY,hsa05416,Viral myocarditis,5,1.865671642,0.089492948,"5880, 1982, 1981, 3122, 5879",172,30,2981,2.888565891,1,0.709771654,0.685083944,1.530353405,0.16425621
KEGG_PATHWAY,hsa05134,Legionellosis,6,2.23880597,0.042145329,"3304, 3303, 3312, 1937, 1915, 718",172,34,2981,3.058481532,0.999950007,0.429315803,0.41438308,1.612815565,0.382597986
KEGG_PATHWAY,hsa05322,Systemic lupus erythematosus,6,2.23880597,0.037631491,"720, 6741, 81, 3122, 718, 87",172,33,2981,3.151162791,0.999852591,0.429315803,0.41438308,1.655884287,0.382597986
KEGG_PATHWAY,hsa00520,Amino sugar and nucleotide sugar metabolism,7,2.611940299,0.019449928,"5373, 55577, 7358, 5973, 3098, 29926, 29925",172,38,2981,3.192625459,0.989084379,0.299415538,0.289001084,1.674743314,0.539100528
KEGG_PATHWAY,hsa01250,Biosynthesis of nucleotide sugars,6,2.23880597,0.016873442,"5373, 55577, 7358, 3098, 29926, 29925",172,27,2981,3.851421189,0.980039637,0.298530136,0.288146479,1.945390904,0.540386683
KEGG_PATHWAY,hsa00051,Fructose and mannose metabolism,6,2.23880597,0.006942602,"5373, 7167, 226, 3098, 29926, 29925",172,22,2981,4.726744186,0.798580842,0.158492997,0.152980197,2.240846787,0.815364783
KEGG_PATHWAY,hsa04612,Antigen processing and presentation,11,4.104477612,3.45E-05,"3304, 3326, 3303, 972, 3312, 5720, 3122, 3320, 5721, 3309, 2923",172,38,2981,5.016982864,0.00790849,0.003969895,0.003831812,2.32682001,2.4165958
KEGG_PATHWAY,hsa03050,Proteasome,12,4.47761194,1.12E-05,"5717, 5706, 5719, 5708, 5685, 5720, 5721, 5700, 5701, 5702, 5714, 5705",172,41,2981,5.072603517,0.002583021,0.002586348,0.002496388,2.342726401,2.602687941
